id,gender,age,country,housing,income,jobs,community,education,environment,civic engagement,health,life_satisfaction,safety,work_life_balance,comments
a4f5179d-0cd2-4f31-b1c1-a8b399b90e6c,m,15-24,CAN,1,1,1,1,5,1,1,1,1,1,1,
f94106f6-2261-4ec1-a99e-124aabd75684,m,25-34,USA,3,4,3,1,1,3,1,3,5,2,5,
07e12b4c-5c8d-46ee-9cd9-00a061b48da2,m,35-44,GBR,1,1,1,1,1,1,1,1,5,1,1,
b6c1b1e6-fa57-46dc-aa11-9f1cb35fceac,m,45-54,CAN,1,5,1,1,1,1,1,1,5,1,1,
27e03753-1e85-45de-b40c-8c97511f9344,m,45-54,COM,5,5,5,5,0,5,5,5,5,5,5,
0301dac8-0e96-43ee-be2d-364d7cd294b8,f,35-44,USA,2,3,3,1,4,2,1,3,3,4,3,
e92cbdfe-2e52-428f-828f-2bb83ccb5ca3,m,15-24,CAN,5,5,5,5,5,5,5,5,5,5,5,
f5c3e21a-58f3-4527-975f-58e9bdd0d69d,m,45-54,DEU,2,2,4,2,4,3,3,3,5,3,5,"leben in Balance mit mir, meiner Umwelt und Gott"
fb194f5f-8e7f-4826-93a8-3efe3ac27257,f,45-54,DEU,3,3,1,3,3,1,2,5,5,3,3,
72d7c1c9-b60c-4d0f-8af9-2322deb96b75,m,55-64,DEU,5,3,4,4,3,5,3,4,4,4,3,"Verbundenheit mit der Welt, Intergration, aus seinen Stärken leben"
72cac93c-19a1-416e-8c6e-ec3ee141dcc5,m,45-54,USA,2,4,1,1,0,4,1,3,4,5,1,
969c1c7d-30f0-46e4-bf27-99891de15e68,m,25-34,TUR,1,4,1,1,1,1,1,1,1,1,1,
3177dd9b-082f-4c04-8c05-8dec2b005b80,f,25-34,ESP,4,2,4,4,2,5,1,5,4,3,2,Good Healt and good enviroment
2ef47a20-396c-4948-ad85-cae407d8f6da,f,15-24,DEU,2,2,3,1,5,5,1,3,5,3,3,
1fdf8f2e-e310-4d00-84cd-12cd6ec940f6,m,25-34,FRA,1,1,1,1,1,1,1,1,1,1,1,Freedom
9a0ab955-346f-4b6f-835d-0cf6ed9c8d3b,f,>65,USA,4,3,3,2,4,4,1,4,4,3,5,
a61449be-d624-48a8-b132-3b46d3c7e75a,f,25-34,IND,3,3,4,2,3,3,2,3,4,3,5,Kife satisfaction with work balance as woman
ae0dbd01-81e2-4815-8ea1-9affa9d9c6aa,m,35-44,TUN,3,3,3,1,4,3,2,4,3,3,3,Santé et innover
bb0a9e8e-9f8b-4a2b-9e30-b2ca55094b21,f,45-54,IND,2,2,2,2,4,2,3,3,3,3,2,
a60ece86-7f8f-43ac-972d-63cad6fd374a,f,15-24,USA,2,2,2,2,4,3,1,3,4,5,1,
6b41b352-8b21-41ee-9651-d187ca78b0ec,m,35-44,NLD,5,1,1,5,1,5,1,5,5,5,5,
a08428df-673a-4746-be2f-41bff1031a36,f,25-34,CHL,1,1,1,1,1,1,1,1,1,1,1,
87537214-b98b-4bda-88d8-5d6d6a12bd32,m,25-34,IND,2,5,5,5,2,2,2,5,3,5,5,
eb1dcb4b-f38a-4897-a132-f2ff86f0da86,m,15-24,RUS,5,5,5,3,4,3,4,5,5,5,5,Качество
c6dcf0c6-7426-4b24-aac3-75ba24989a29,m,15-24,FRA,0,2,0,5,5,5,5,3,5,3,5,Healthy balance between individualism and communautarism
159cfc7e-9e7e-4713-b930-8ec3dfb9633a,m,25-34,RUS,5,5,5,5,5,5,5,5,5,5,5,
9e3197c8-0747-4431-b231-6e879e8d7e57,m,25-34,BRA,4,3,3,2,4,3,3,4,4,3,4,
f7a6cb07-e8f5-4bb9-9a98-17751b44ae58,m,25-34,IND,5,5,5,5,5,5,5,5,5,5,5,
ac1f5e34-d626-49aa-ad35-933be09599e6,f,25-34,USA,1,4,4,2,5,2,1,4,5,3,1,
f033164e-2b89-404c-bc5e-be59fcf77266,f,25-34,MEX,3,4,5,2,5,5,5,5,4,5,5,Mejorar aquellos aspectos que están bajos para crear un hábitat mejor para nuestros hijos 
56987b84-ee41-4db8-8f7c-36c6945afd07,f,35-44,ROU,5,5,5,5,5,5,5,5,5,5,5,
9788a531-dcc4-4350-8ddd-552bc6f87acc,m,15-24,GBR,3,4,4,4,4,2,5,4,4,4,3,
668dcf5b-23b4-4e47-9832-5b5a42d58f84,m,25-34,CYM,3,3,3,1,5,3,1,5,3,3,5,Family stability 
26fe4246-ec14-4408-ac91-b83d3b03c91b,f,15-24,TUR,3,5,3,1,5,5,1,5,5,5,2,
a0cd15c4-64b3-4e2d-8c56-145b024ddb32,m,45-54,AUS,1,0,1,1,1,1,1,1,5,1,1,
fb6ae275-2a75-420e-aaea-4105acb4af3f,m,45-54,USA,3,3,4,5,5,5,3,5,4,5,4,
06ad42f4-0610-468b-9f4d-76b1dddaa4a2,m,35-44,ESP,4,2,3,2,3,5,4,5,5,5,3,
14cd330a-32af-488e-9137-6db351749371,f,45-54,DEU,5,2,2,5,5,5,5,5,5,5,5,"Hier und heute zu leben, ohne Ängste und Hoffnungen, in Gemeinschaft mit anderen und einer sauberen Umwelt"
698914d4-e35b-4742-b5cf-49da0b1e51c1,f,15-24,GBR,3,3,5,5,5,5,1,5,3,5,3,
89b78c3a-2b24-4d9a-a16e-d42cb5323363,m,55-64,USA,3,3,3,3,4,3,2,4,4,5,3,
42092ec5-a414-4665-b0c6-e207f4ae4eb7,m,15-24,RUS,5,5,5,3,4,3,4,5,5,5,5,Качество
10cbcfc6-7e3f-4f35-ab9a-4093ec5b3302,m,15-24,CZE,2,3,4,3,5,2,5,2,2,4,2,Freedom of choice
2ea7a5f4-c382-47b3-a372-02ee9d3fe034,m,35-44,FRA,4,4,5,4,5,5,1,5,3,5,4,
29792c1a-394e-49e2-8226-f9847f9052e0,m,15-24,GBR,3,2,3,4,5,5,3,5,5,3,3,
14e25f15-1d28-469e-bc39-ef9a2a5d90cd,m,25-34,DEU,4,3,1,4,5,2,1,3,5,3,5,
026ebdff-f074-44a8-a983-59a14a2889d5,m,25-34,IRN,5,5,5,5,5,5,5,5,5,5,5,Freedom
ed4069ec-afad-407d-aec4-3141950010d6,f,>65,DEU,1,1,1,2,1,3,3,3,3,1,3,
7e4dc585-44d7-4d06-8bf0-3e36dbf1f3a0,f,45-54,DEU,3,3,3,5,4,5,5,5,4,3,4,
19d061d9-9bcd-45bc-9aff-a4c2b15d60fb,f,15-24,MEX,5,3,4,2,5,3,3,2,3,2,5,Estar satisfecho con las forma en la que vives
5954dbea-459c-43cf-a9f0-de91a3e69e4e,m,15-24,MEX,5,3,3,3,5,3,2,5,3,5,3,
e564c72c-dcb6-4f59-a10a-27b2d6452253,f,25-34,KOR,2,5,3,2,3,3,3,5,5,4,5,
33cbe8a0-117d-4479-95dc-8adb5f415673,m,15-24,SWE,3,4,3,1,5,3,1,4,3,2,4,
c7a11165-4532-4fad-b636-885fbd8248c8,f,15-24,MEX,3,4,3,2,4,5,3,4,4,5,3,Salud vivienda educacion y trabajo
422b9f3b-d3f9-4f25-81e2-00e8fce26abd,m,25-34,USA,3,3,3,2,3,3,3,3,2,4,3,
1eba8d58-5528-4da4-b786-6abc5a2827db,f,15-24,AUS,5,3,4,4,4,5,5,5,4,5,4,
09c75917-8977-40f3-a0f5-4b0038a76e3a,m,55-64,CAN,3,3,5,5,5,5,3,5,1,5,2,
e3773c12-1fc8-4838-b1ce-20c8846eee72,m,15-24,MEX,4,3,4,2,4,3,1,3,4,3,4,
f4b84986-ba82-4672-a4ff-7f3e5fb0b3b9,f,15-24,CAN,3,5,4,4,3,3,1,5,1,3,3,
33ee3b72-0382-4d5a-b732-92041780567b,f,45-54,CAN,1,1,1,1,1,1,1,2,1,1,1,
3dcf1b01-7f89-4c57-a024-a58042f28572,f,45-54,FRA,3,2,2,4,4,5,3,4,2,3,2,
edc14d77-31cb-4073-8235-23f91366dec5,m,25-34,RUS,5,5,5,5,5,5,5,5,5,5,5,
648b9b38-8ded-471d-9478-a6ec3be03721,m,35-44,BEL,3,3,3,2,5,1,1,4,2,1,1,
bf3c2dc4-bebe-4c84-83b4-d8132a0f7411,f,15-24,MEX,3,5,4,2,5,4,3,4,4,4,4,"Una vida mejor significa tener todo lo necesario para desarrollarme física, mental y espiritualmente. "
15fc4357-3121-4343-89ab-0001a53e6aeb,m,25-34,ECU,3,1,1,1,1,1,1,1,1,1,1,
1f8a65e9-86b9-4b5a-9cc3-e66b3f08b469,f,35-44,MEX,5,4,4,2,5,3,1,5,4,5,4,
0720198c-c9f1-4dff-82c3-cf1fa80e709a,m,35-44,ROU,3,4,2,3,5,4,4,5,5,5,3,
c1298026-f65b-4771-a42e-56ead1e672f5,m,15-24,MEX,3,1,1,3,2,3,1,2,2,0,1,El tiempo es libertad.
1fd56c24-eb1f-4f80-b3f4-051ceba24609,f,55-64,DEU,1,1,1,1,1,1,1,5,1,1,1,
7cf19e00-1c25-4ea2-9bec-f79497510238,m,15-24,MEX,5,5,5,3,5,5,5,5,5,5,2,"SIFNIFICA, SATISFACCION DE VIDA, NO EN CUANTO A LAS METAS PERSONALES, SI NO AL ENTORNO QUE SE VIVA."
3994271e-a8ec-4726-b0a6-4547add967c9,f,15-24,AUS,5,3,5,5,3,4,2,5,3,3,3,is means that 
fd3ef648-2656-4c26-9182-68c3bac899e7,f,15-24,POL,3,5,5,3,3,3,3,4,5,5,3,
91b98aef-7158-4ccc-beb0-0ba1c2d088b4,f,55-64,FRA,5,3,5,2,4,4,2,4,3,4,4,
0f909a4b-1955-484a-a911-8fffad0176c1,f,25-34,AUS,5,3,3,5,5,5,3,5,5,5,5,
e5cc12b4-4800-49dd-848d-0385105b2c80,m,>65,FRA,4,4,3,4,3,4,3,4,5,4,4,
6537fd15-17b4-4717-8abc-a82457b33f35,f,15-24,AUS,2,2,1,5,3,5,1,4,5,5,3,sense of community 
62eb7c80-73a0-4e87-bdcc-2ad60aeb8f61,m,45-54,MEX,3,3,4,2,5,2,3,5,3,5,4,a balanced and happy life
750656a8-37f7-4bf3-8c32-54b778f57290,m,35-44,NLD,2,1,1,1,1,1,1,1,1,1,1,"Better housing, good family facility, safe"
9b444ed8-632b-4887-9d30-eb0425f586fa,f,15-24,DEU,3,3,3,2,5,3,2,5,3,4,2,
7f2b2b53-c9bd-4d39-bbdc-055179064f19,m,35-44,GBR,4,3,3,2,3,3,1,5,4,4,5,
0e5b6080-6f44-46cd-91d8-38261a95f563,m,25-34,LBN,3,5,5,4,5,2,3,3,3,3,3,
65782e71-b462-4e16-b191-653cdb661d9b,m,25-34,AUS,4,3,5,5,5,5,0,5,5,5,5,Contributing to the betterment of humanity.
db6e06c1-a6ab-407d-ab8e-53b9f439f83f,m,15-24,RUS,3,3,3,2,1,2,2,4,5,2,3,
fd7cdef8-1232-4c52-807f-cc0a44ae4d8a,m,35-44,CAN,0,5,1,1,1,5,1,1,1,1,1,
ebd1ce08-58b0-42ae-ba83-e9911223f4ca,m,15-24,MEX,5,2,4,5,5,5,3,4,2,3,4,FELICIDAD
c1a8909f-85eb-4263-a20b-f2ee62ab28ab,m,15-24,BRA,5,4,5,1,5,4,1,1,3,5,2,
3000b259-b95d-40ec-a21c-40cd82ee636a,f,15-24,RUS,2,1,2,5,5,2,2,2,3,3,5,аспекты вашего индекса соответствуют моему пониманию лучшей жизни
274c5c82-f4d3-4d11-81bb-b4e519ad4c04,f,15-24,MEX,3,4,5,2,4,4,3,4,3,4,5,"Bienestar, calidad y seguridad de poder realizar cualquier actividad,sin impedimentos "
b29c5733-22fd-40f6-93f8-138197774627,m,15-24,VEN,1,1,1,1,1,1,1,1,1,0,1,
c454fd7b-cf52-4d0b-b6a4-10456df6feb3,m,15-24,MEX,3,4,4,2,4,2,0,3,3,4,2,
a7655502-e118-406f-9bbf-63ee1bda7fcd,m,15-24,BRA,4,4,3,2,3,2,1,4,4,4,3,
fc5b9cea-4e5f-440d-a2b7-02e5e47582f8,m,25-34,RUS,5,5,5,5,5,5,5,5,5,5,5,
4a87561e-664f-43a7-87c9-ae0a0aef8806,m,35-44,FRA,4,3,5,4,3,3,3,4,4,2,5,
3f9ee491-a60a-4d84-9cf7-5d6874c51458,f,25-34,USA,3,1,2,5,4,5,2,4,5,2,2,
efabcc70-ca6d-4d0f-a156-912f0c733a29,m,35-44,USA,1,1,1,1,1,1,1,1,1,1,1,
3d3b05ba-e2d1-490b-945e-c8ab8819de65,f,25-34,AUS,3,4,2,3,4,3,2,4,4,2,4,"Happiness, opportunity, time"
2bc3cda5-58d2-4a4e-9c1e-8f30627bcff2,f,15-24,MEX,5,3,4,2,5,3,3,2,3,2,5,Estar satisfecho con las forma en la que vives
1ca6e481-c879-404b-97d4-591ea2ec69c8,m,25-34,IRN,3,5,3,3,2,3,2,5,3,5,2,
9170a725-471c-49c2-8cf0-a8f2a231ef0a,f,>65,DEU,4,4,4,3,4,4,3,3,3,3,3,
415cf88f-f66d-4dd2-9e19-0b0e32d7cacd,m,15-24,POL,2,2,2,0,2,3,1,3,2,3,4,
0a2169fb-2675-469c-b4a2-c43c9be51517,f,15-24,AUS,5,5,5,4,5,4,4,5,5,4,4,
dd2a0aab-ec39-4588-ac45-62386feb14b0,f,15-24,AUS,5,5,5,5,5,5,5,5,5,5,5,
afd825f7-6ac5-495f-928f-041267901b76,f,25-34,DEU,4,3,3,5,5,4,4,4,4,3,4,
719d0054-7bf7-404a-9a8e-5ae4065423b0,f,25-34,POL,5,4,3,2,2,2,0,3,5,4,3,to get drunk fast and cheap
7f52353a-77f1-4222-8a3f-e749f151d6c7,f,15-24,CAN,5,5,5,2,5,5,2,5,5,3,3,
667430e8-de7a-4fb5-a875-7ca06fd1fe21,f,35-44,CAN,4,2,2,5,5,3,3,5,5,5,5,
69e074cf-d9ef-4371-bc38-5a4fb93daa41,f,15-24,AUS,5,4,3,2,4,2,4,3,2,4,3,its means that i get what i want and get good health and housing  aswall as communituy.
03e35f16-d7a9-40f0-aa43-4a4ac900fb64,m,25-34,AUS,5,5,5,4,5,5,3,5,5,5,5,to get the best out of life and live a healthy happy life
86fe05c1-cf14-442d-b2e6-a40f597e7da9,m,25-34,USA,3,4,4,4,4,5,1,3,5,4,5,
4e555d56-8df8-4b53-a94f-08dc933532f0,m,35-44,DEU,2,1,3,2,5,5,2,2,2,1,1,
c1c506d3-927c-4a1c-83cc-314dfe92b984,m,15-24,AUS,5,3,4,5,5,5,2,4,5,5,5,
5ba4057a-f29a-434a-9d78-a302c1409539,m,15-24,RUS,5,5,5,5,5,5,5,5,5,5,5,ыфвфывфывфыв
d4d75cfb-e8e5-4b51-b514-2b2624ee92f4,f,55-64,USA,4,3,4,3,3,5,3,5,5,5,5,
d662a245-2d0d-44d3-babd-9db8d9e56bfa,f,15-24,ITA,0,0,0,5,0,0,0,5,5,5,0,
306daa0d-225f-4aef-a658-51ce6c1b5f64,f,35-44,ARG,5,5,5,5,5,5,5,5,5,5,5,
ed618eb6-e329-43a5-9b27-51f74bb3c52d,m,25-34,RUS,1,1,1,1,1,2,1,1,1,1,1,
433bcc9a-0a9a-4954-9532-6ac5811ae65f,f,15-24,MEX,3,5,5,3,4,5,3,4,3,5,4,
c4876247-e977-4b97-ba7e-1c0a25c3fe32,m,25-34,DEU,4,4,4,4,4,4,4,4,4,4,3,
6876a5bd-5f87-4604-bc6f-13002e2cf735,f,15-24,RUS,3,2,2,3,3,2,4,2,4,3,3,
b0d5c6e6-6b04-4bf7-ab89-e3e3816caa71,m,35-44,USA,1,1,1,1,1,1,1,1,1,1,4,work-life balance
f21651a6-d703-4fb1-9b18-052d3eb884c4,f,15-24,MEX,5,4,5,3,5,5,3,4,5,4,4,
9740f9fc-32d1-4183-abdf-96ca6851be2c,f,15-24,USA,2,4,5,5,5,4,3,3,4,5,3,
f2e86af7-8347-4f6a-9140-880668379df6,m,45-54,NLD,3,4,4,2,3,2,1,4,4,3,4,
2b7d34cd-182d-4aa1-8349-953141768ce6,f,25-34,FRA,3,1,1,1,1,1,1,1,1,1,2,
aa1074e9-6ec5-4ed7-aae1-cec8003ba0cb,m,15-24,ROU,3,4,3,4,4,4,3,4,5,3,3,
06bc8d6a-1d42-4cdf-a2bb-a646f95769eb,m,15-24,USA,1,1,1,1,1,1,1,1,1,1,5,It means to have better health and living standards than other places.
b362ea74-fc2a-4362-b2ec-b1594bf037da,m,45-54,CHL,5,3,5,5,5,4,5,5,4,5,4,"Tener mi hogar estabilidad laboral, salud, compromiso cívico, seguridad, amor ."
1143263c-a666-4923-9f2f-beae46234dba,m,>65,FRA,1,1,4,3,5,1,3,5,5,3,4,
38085673-2cdd-4301-9121-869d5a0742ea,m,25-34,USA,1,0,1,4,3,4,1,1,1,2,5,
f2f23427-b505-4c5a-a62e-a4e4552db485,f,15-24,POL,4,3,4,3,5,5,3,5,5,5,5,
a5b08f01-f00a-4573-b30b-c96057a07419,f,25-34,ISR,4,3,3,3,3,3,1,5,5,4,5,
0f21f4b0-a30d-490c-9668-c9121094d93f,f,35-44,CAN,3,3,3,3,5,3,2,5,3,5,5,
954e33df-6e5f-46b2-adbf-5ebd039d8f4c,f,35-44,GBR,3,3,3,2,3,3,1,3,4,3,3,
609eafa0-6aa4-4897-87e6-28616bb3489c,m,>65,ISR,4,2,3,1,4,2,1,4,1,1,2,
6e4e335c-d6d0-41fe-9c8b-777e6fc0e215,m,45-54,FRA,2,4,4,5,5,1,1,1,1,5,2,
fbfa864d-33ef-4297-a85a-314bab81241b,m,25-34,RUS,4,3,2,1,2,3,1,3,1,3,3,государство для народа
4b2957e7-923d-4598-8ff7-6d4e65a7ba2b,f,35-44,AUS,3,1,1,5,1,1,5,3,3,1,4,
fb17b4fd-743a-4a1e-ae5f-ef380f736394,m,25-34,ISR,5,3,5,0,3,0,0,3,5,1,5,
ddcda854-880a-46c1-aa29-7197c2a5bb49,m,25-34,POL,3,3,5,5,5,5,2,4,3,3,5,
e7c053f4-e9dd-4a7b-9705-2cfbcce6a383,f,25-34,ITA,5,3,3,5,4,5,3,5,5,5,5,
eaeb599d-d1c6-4b63-a19e-1dc96e240b59,f,35-44,MEX,3,3,3,2,3,4,3,3,3,4,4,
dba0fd4f-eb17-474d-9e08-14a9f843f013,m,45-54,GBR,5,2,5,5,5,2,3,5,5,1,5,
cdab06d7-2311-4bad-ad6a-20e66eb3b433,m,>65,USA,2,2,1,3,4,4,3,4,5,1,3,
17190f40-7828-4d62-994e-89e771ae010f,f,15-24,ITA,3,5,5,0,0,0,0,5,5,5,0,
b93643f7-3a98-41e2-9ce6-26bd46972ff7,f,15-24,CAN,3,3,4,4,5,4,2,4,5,4,5,
2fe9f2ba-1558-4fd2-9539-086e9c086c87,m,15-24,BLR,2,4,3,3,3,2,3,5,5,3,2,
fb52c310-3e16-453c-abc2-13884a7b6323,f,15-24,CZE,1,5,1,1,1,1,1,1,1,1,1,
968f8e91-0830-44fa-ae8e-cbbc542caa63,f,55-64,SWE,3,2,3,2,4,2,2,3,3,3,3,
5e18b800-fbb1-41e2-a44e-11c3b0a127f6,f,15-24,GBR,4,4,4,4,4,5,4,5,5,5,4,
7e5de6c9-5bb1-44cd-99bc-6d08f06a4ffd,m,25-34,USA,1,1,1,1,5,1,1,1,1,1,1,
eb88918f-7db5-4ba9-894b-91543c76f264,f,>65,NZL,2,2,1,3,3,3,1,4,4,3,1,
dffd189b-9458-4fb9-8a3b-c6a769046842,m,25-34,USA,3,0,0,3,3,5,0,5,5,5,5,"Adventure, less work and more engagement into life itself. "
538ce31e-00c7-43ed-a10b-491eb30b5f7f,f,35-44,AUS,3,1,1,5,1,1,5,3,3,1,4,
e4c70d99-4374-464e-87c1-2304c1855dc2,f,15-24,MEX,0,0,0,0,0,0,0,0,0,0,0,
8759937b-2425-414e-bda5-d87cf103f505,f,15-24,POL,1,2,3,3,4,2,1,5,5,4,4,"Helpfull people around me, better income, own house,  can effort for my basic needs (also cultural)"
31184a15-7d2d-4399-9c26-3bdb51861056,m,35-44,PRT,3,3,3,3,3,3,1,5,4,4,3,
902aab38-e1d3-45c3-8be4-8dffb40774eb,m,15-24,AUS,1,1,1,1,1,1,1,1,1,1,1,"everything
"
f9c76772-38a2-49e5-8ea2-2eb0f335b56a,m,>65,GBR,3,2,1,1,1,1,1,1,1,1,1,
c6f5b1d9-7829-4dce-80c4-c8b5f1f644b9,m,45-54,DEU,3,3,3,5,5,5,5,5,5,2,3,
3189678a-ee1f-493c-9e8c-050d7bfd65aa,m,35-44,FRA,1,1,1,3,1,1,1,1,1,1,1,youpie!
cfcb1f8d-5f7b-41e6-9ebe-2eca2d6a15c2,m,15-24,FRA,5,4,4,3,5,4,3,3,5,5,3,
32681155-647a-4998-a2ce-bcec80c4f946,m,35-44,USA,5,5,5,1,4,4,0,4,5,5,4,
05071181-82a8-446e-bcc4-e9b3e010164a,m,15-24,USA,3,3,2,2,3,3,1,4,3,3,2,
edc7f71c-2173-4522-abed-f2c594fdb027,f,45-54,ISR,3,3,3,2,4,2,2,3,4,3,3,
0ba7feb2-524d-475a-a062-efa33114c807,m,45-54,ESP,1,0,0,2,4,2,3,3,2,1,2,Tener Un vivir Digno
da3da83d-d442-4317-83b4-d3185d70f5c8,f,45-54,CAN,3,3,3,3,3,5,5,5,5,5,5,
59c80c30-30f0-4c3a-b27a-5ad64f41d388,f,55-64,ARG,1,1,1,1,1,1,2,1,1,1,1,
da15d650-4133-4047-b912-ebb3cc04dc8f,f,15-24,USA,1,1,1,1,1,1,1,1,1,1,2,
b974a5c3-65cd-4f43-8426-07c86653f32a,f,15-24,IND,1,1,1,1,5,1,1,1,1,1,1,
d8869895-236a-43cf-9f2d-971c564c7460,m,55-64,BEL,3,2,3,3,1,5,5,1,1,1,1,
7e906f39-35a5-4198-9619-6a8992a725f6,m,25-34,BRA,4,5,4,4,4,4,2,4,4,5,5,"Health, Education and Income"
2d719cf7-0f38-4cd0-a057-a5ab0e99bc2a,f,35-44,FRA,3,2,3,5,2,4,1,3,5,3,5,
01af056f-45b0-4bae-91f1-fe2d8688a0c4,f,15-24,CAN,1,1,5,1,1,1,1,1,1,1,1,
