id,gender,age,country,housing,income,jobs,community,education,environment,civic engagement,health,life_satisfaction,safety,work_life_balance,comments
7546f29a-f24b-4b8d-82b2-335856e285fb,f,35-44,AUS,1,5,1,1,1,1,1,1,1,1,1,"safety, environment, life satisfaction, health"
d5409b4d-35a4-4843-8793-5de1a018ee7a,f,35-44,USA,3,2,3,5,5,5,5,3,5,3,5,
34639e4b-ed9b-4992-8cd9-d34076bc4104,f,15-24,AUS,4,4,4,3,5,4,2,4,5,3,4,That you are reasonably happy with the way you live your life.
b4ccc551-ef13-46d2-bb57-5f9774f4d6dc,f,15-24,CAN,4,5,5,4,5,4,3,5,5,5,4,"To be able to pursue one's dreams, express oneself, access good healthcare, and live in a safe community."
8ab6a40c-a5ff-4ee4-b7a9-32128b1e9738,f,15-24,USA,5,4,4,2,3,1,1,4,5,4,4,
18f0f362-fc0a-4d38-a68c-7e63f79dcca1,f,15-24,CAN,5,3,5,3,5,4,3,5,5,5,4,
13acf386-de3f-4af3-9d95-bc84b1d55e42,m,25-34,DEU,1,5,4,5,5,1,5,5,5,4,4,"Zufriedenheit, Frieden, Gemeinsinn, Bildung, Gesundheit"
567faf81-fe66-4889-af4a-db014cdf8e88,m,45-54,RWA,0,0,0,0,0,0,0,5,0,0,0,
10c7899e-845b-4971-bb99-e73ee32f26bd,m,<15,MEX,4,5,5,3,5,4,3,5,5,5,5,sexo anal y corridas bucales.
d83e9a95-f116-40f0-ad08-eb8898d406ad,f,15-24,MEX,3,4,5,3,5,3,3,4,5,3,3,"Balace vida personal-trabajo, satisfacción personal"
f260a5d2-1640-4887-b6b0-6cbc17cd5254,m,25-34,IRN,3,5,4,3,3,3,3,3,3,3,4,
43fcda97-aff9-4479-b693-569bc870ebce,f,15-24,CHL,5,5,5,5,5,5,5,5,5,5,5,
932e34f7-79a0-495c-ae8d-301e0a9eb62d,f,25-34,MEX,4,3,5,2,5,3,3,5,5,5,5,
29914c07-09dd-438b-9af9-9a08e8fa7053,m,45-54,ECU,4,4,3,4,4,4,2,4,3,5,3,
0583856a-a09a-4345-b8e1-e3392f1b70c5,f,45-54,USA,3,3,3,4,3,4,2,4,5,4,4,
a135334a-9208-4a26-8c42-8f737d1a40b0,m,45-54,USA,4,2,4,4,5,5,3,5,5,5,5,
8441775a-259e-4787-9333-58b079a55f11,m,15-24,MEX,3,4,1,0,1,1,1,4,4,1,1,
f42f6636-5668-460a-a4f9-201d2c955a64,f,15-24,FIN,4,3,4,5,4,3,3,4,4,3,4,
36a05474-417c-4bcf-afc4-cb2cc1e42480,f,35-44,DEU,2,3,5,5,5,3,5,5,5,1,1,"Freiheit, Unabhängigkeit, Menschenrechte sollen geachtet werden"
40cbf386-c1d0-4903-89fa-c14eba416e8b,f,25-34,PRT,1,2,1,1,1,1,1,1,1,1,1,
4c052ac3-fc05-40ee-acfc-0ed04f69d913,m,15-24,MEX,5,4,5,3,3,2,2,3,4,5,5,
e1aa2885-d149-4db4-9791-74a0e99ebb4e,m,35-44,GBR,3,2,3,2,1,3,1,3,5,4,5,
1b54123c-1060-4e9b-935a-6cbfec2f2327,f,35-44,CAN,4,4,5,2,5,3,3,5,3,5,3,
15accef7-9658-466f-8821-985476cceeb7,m,15-24,MEX,5,5,5,5,5,5,5,5,5,5,5,
30355c5e-90fb-4d29-8442-6d99cde0f62b,m,25-34,COL,1,3,2,1,2,1,2,3,3,2,3,
18db0d45-d5ac-4596-959e-bf390268e490,m,45-54,DEU,3,3,2,2,4,4,1,5,5,4,3,
908df6ae-fb82-47bc-9a9c-c76e7a10978d,f,15-24,MEX,4,5,5,4,5,5,4,5,4,5,5,"Tener una calidad de vida en equilibrio en cada tema de tratado, desde salud hasta una vida realizada con un empleo y educación "
f6d2e985-a33c-4868-b719-137163a8fc6a,m,55-64,CAN,3,1,2,4,4,4,4,5,5,3,4,Caring and sharing
f69c367d-719a-4ac0-99a8-e95e1884982d,f,35-44,FRA,4,2,2,4,2,4,3,4,3,2,2,
4891e491-7ef2-447e-84ed-2d5f8bb97a3e,f,55-64,USA,3,3,1,4,3,3,4,4,5,3,3,
55df78f6-b5c7-4ed1-b7c4-86957262a87c,f,35-44,DEU,3,3,4,4,5,5,4,5,5,5,5,"Zeit und eine intakte Umwelt, gedeckte Grundbedürfnisse"
f2652fd3-6544-4fac-beba-ebf33fb73f2f,m,25-34,RUS,3,3,4,4,4,3,2,2,3,3,4,
faa03a47-cd8a-4279-b2ee-6a01d5a0060e,m,15-24,AUS,0,0,0,0,0,0,0,0,0,0,5,A better life means to be free and easy access to a food and water source and also a home. 
f4276c3d-1e0b-45fc-a42a-98a81072ce23,f,35-44,TUR,4,4,4,4,4,4,4,5,4,5,4,"Living safe, healthy and happy"
7f92db99-2522-4dff-a10d-b8d0755ef2f7,f,15-24,USA,3,2,4,3,5,2,2,4,5,3,2,
39276755-6770-4d7d-8c48-35a363a8fd93,f,15-24,MEX,4,4,4,3,3,4,3,3,3,4,5,
d3f09ec5-f861-4302-bea8-b0aedda11e1a,m,25-34,IND,5,5,5,5,5,5,5,5,5,5,5,
5f0e76c7-0a79-41ed-b720-320127f3ebd1,m,15-24,AUS,0,0,0,0,0,0,0,0,0,0,5,
4cfc6c65-7233-4a98-bf7b-5359e70ecf82,m,<15,AUS,5,5,5,5,5,5,1,5,5,5,5,"A better life, to me means a high value for all the categories. This would mean you would be happy in all aspects"
6a2adec5-eee4-4c90-af17-7c2cc2556301,m,15-24,AUS,0,0,0,0,0,0,0,0,5,0,0,
32043a30-c176-498b-8557-40b991976646,m,15-24,AUS,2,2,3,2,5,1,2,3,2,4,4,
1ad01714-1729-404f-8cca-367b591cd7ac,f,25-34,AUS,5,1,1,1,1,1,1,1,1,1,1,
ed065ee3-f910-4d48-b12b-6ca92a769605,f,15-24,AUS,1,1,1,1,1,1,1,1,1,1,1,
34942f1f-e8cc-4417-bb05-613f8eb659e4,f,15-24,AUS,3,3,3,2,4,3,1,4,4,3,4,That you are happy with most of the decisions you make in your lifetime.
ccefa7c1-8812-40b1-a07e-6f2bc88def6f,f,15-24,AUS,3,3,2,3,4,5,2,4,5,4,3,
a69920e9-c1ab-409d-8aed-034d780bded2,m,25-34,GBR,3,4,4,3,3,3,4,3,3,3,4,
7f3a338d-bf17-46ba-b687-d5d3da40bad3,f,45-54,USA,3,3,5,1,2,2,1,3,3,5,3,Quality of life
bf0515a8-a87d-4be2-b341-db935295250f,f,25-34,USA,5,4,4,3,4,3,2,4,3,3,3,
0d89811a-15f4-4b8f-ad96-22fbd9ea8025,m,15-24,MEX,0,0,0,0,0,0,0,0,5,0,0,
0f0d2df7-8bdd-49fd-9f80-f0aef1518336,f,45-54,MEX,3,5,4,3,5,5,5,5,3,5,5,
4bb6a824-91c8-467d-94af-999d1a5e4371,f,45-54,USA,4,4,4,3,4,5,3,4,5,4,5,having enough money that you don't need to stress about things
d02bc6d7-ea71-42c5-8c72-3329c5477586,m,55-64,USA,0,0,0,0,0,0,0,0,0,0,5,
fadcf5ac-b15d-4574-b749-2a65e9c20d5d,m,45-54,AUT,2,1,1,1,4,4,1,4,4,4,4,To be free and economically independent
bbd53425-5109-429b-81cc-4bedf59bc73a,m,35-44,CHE,5,5,1,1,1,1,1,1,1,1,1,
1f8a82f8-4b24-4473-98ef-2a23c92ef742,f,25-34,SAU,5,3,5,1,5,1,5,5,5,5,5,
97e0f2af-06ab-4013-9f69-2e86a8b33bb7,m,55-64,AUS,4,3,3,4,4,1,1,4,4,3,5,
2d98b715-bb76-4e4d-acf1-6c9d56c50c53,m,35-44,BEL,3,1,3,1,5,4,1,3,1,1,4,
eec643a8-2f7a-4daa-a982-1373e40236ec,m,35-44,DEU,1,1,1,3,3,5,1,1,5,5,5,
a1fce09c-3b87-40fc-919c-177181f7694f,m,25-34,FRA,2,4,2,3,4,3,2,4,2,3,1,
0862de96-3d6a-4970-b766-679963f43e56,m,15-24,AUS,0,0,0,0,0,0,0,0,5,0,0,Having all of your 'needs' and not really being desperate for the 'wants'.
6765d6ff-af2f-4f7f-9901-d15357fcdc8c,m,45-54,KOR,4,3,3,3,3,2,1,5,4,5,4,
6264ef6d-7497-4dee-aed2-62ab0d694809,m,45-54,MEX,3,2,2,2,3,3,2,3,4,5,3,
54c5ad9f-98bc-453f-9a00-cc7df7b6cae9,m,55-64,ARG,5,5,5,1,5,2,1,5,3,1,3,
d209d3ad-bb2f-4300-8e40-d4e40ec48c5a,f,35-44,MEX,2,4,3,1,5,3,4,5,5,5,5,
f8b72f08-1975-468e-911b-1a932fae2df7,m,55-64,USA,3,1,1,4,4,4,1,4,4,4,4,
78eeab0a-13dc-4ab2-b72b-c9c838b0f613,f,55-64,CAN,4,1,1,1,1,1,1,1,1,1,1,"Knowing political leaders are working effectively on poverty reduction, inequality and climate change."
d24c26b2-071c-4667-a34d-d7abde8e612d,m,35-44,BEL,3,3,4,4,5,5,3,5,5,3,4,
ab2e67e5-c001-4656-85e5-f8600bce9a6e,m,35-44,BEL,1,1,1,1,1,1,1,1,1,1,1,"Healthy environment, social responsible community and happyness"
7778935a-b871-43f9-b286-c2f6af10be00,m,35-44,BEL,4,3,3,3,5,4,3,5,5,2,4,
90205e45-90da-454b-8c51-6692a633ca91,m,25-34,USA,4,4,4,3,5,2,2,4,5,3,5,
aca004f8-dd2e-4383-8351-babaef989e96,f,35-44,ESP,4,4,4,3,4,4,4,4,4,4,4,Tener una vida saludable en un entorno saludable
cfe37613-be4b-4732-9f8e-3d76fe3ccf8e,m,55-64,COL,5,5,5,1,5,1,1,5,1,5,1,
63005eae-1048-4b77-b980-1886e8c7f0a5,m,25-34,USA,4,4,3,3,2,5,2,4,5,3,3,Comfort
c28dd103-589c-486d-8619-b6edb8726ce9,m,25-34,BEL,3,4,2,3,5,3,3,5,4,3,5,
c0200975-976f-4469-819e-3f9281702773,f,25-34,BEL,4,4,3,3,3,2,1,5,4,4,4,
44d07892-be35-4f22-a599-6e2a2f194d13,m,45-54,USA,3,3,3,3,5,1,1,1,4,1,3,
62af3661-92fc-4b77-afa1-d961a9bc3d55,m,45-54,ESP,3,4,3,1,5,4,2,5,5,1,1,
cc5bde7a-00d0-4e84-9bdf-aed19672d7aa,f,25-34,ESP,4,4,4,3,3,2,3,5,4,4,4,Being better daily
b560dfcc-b987-40a1-b038-cba7080fc0a1,f,55-64,ESP,3,4,4,4,5,5,4,5,4,3,4,
d2880b1b-2c7f-410e-a598-4eb22f75f573,m,35-44,DEU,5,1,1,5,5,5,5,5,5,5,5,
0218b681-8db8-4c9f-a66c-d409d09d7aa1,f,35-44,USA,4,3,3,3,5,2,2,3,3,4,3,
22c1d52d-430d-479e-8083-91e210d84a40,m,15-24,ESP,0,0,0,0,0,0,0,0,0,0,0,
1eb20ec9-f5c2-4103-acde-0f5d2e38f01b,m,55-64,MEX,4,3,4,3,5,2,5,4,4,1,3,"Mira este indicador, si pulsas en cada flor, verás cómo va la vida en estos indicadores por paises de la OCDE ... bue  logro."
5cdc9895-fd2d-4ed6-b281-227c6b3f83db,f,45-54,MEX,5,3,5,3,5,3,3,5,5,4,5,Bienestar y felicidad.
3c5f3a90-0eb7-4793-b5b1-40dcfa0dcda0,m,>65,GRC,2,3,3,3,3,3,3,3,4,3,3,"Social security, education, job satisfaction "
71443af7-7bd5-44b0-88d2-ce1b41c0f2ab,f,15-24,MEX,3,4,4,3,5,3,2,5,5,3,5,
a665c630-4bfb-4b4b-a903-c1b02a5b4029,f,25-34,AUS,5,5,1,1,1,1,1,1,1,1,5,
982999e2-f478-4531-aa98-f4595c3413f9,f,25-34,ITA,3,4,4,3,4,3,3,4,5,2,5,
bbedbb29-0de8-4dc5-99ad-e6ecb7917bcb,m,25-34,CAN,4,4,4,5,5,4,2,3,5,3,4,
0083a51a-898d-4404-b5e8-a24a18d1d38e,m,15-24,LUX,0,0,5,5,1,1,1,5,5,5,5,
b1d093b1-fadb-4651-8907-80746e4bb1b6,f,15-24,DEU,5,4,0,5,5,5,5,3,3,5,0,"ZUFRIEDEN
"
d3c87a4b-0e77-4949-8f0f-272f75adb3e4,f,25-34,HKG,1,1,1,1,1,1,1,1,1,1,5,Work-life balance! Time with your loved ones and less stress!
233705a6-3f8e-46f0-b555-1aa9ef2a9d49,m,25-34,CAN,3,3,2,4,4,4,3,4,4,3,4,
5a792121-8718-4ea6-aad1-3e1bedf319f2,f,15-24,AUS,5,2,2,4,2,4,2,5,5,4,3,
f47e2697-2ae5-44e9-bdef-3791e9a571b7,f,15-24,USA,2,3,3,3,4,4,2,5,4,4,3,More ability to be happy.
1d342ea5-7031-443d-8112-b15234505028,f,15-24,PER,5,5,4,3,4,2,2,4,3,5,4,"Tener vivienda, estudio; dinero, salud y trabajo."
60f546b9-00cf-4342-9885-1971a722aed2,m,25-34,VEN,3,2,3,3,3,3,3,4,5,4,2,
ab7aabec-6c22-445e-ab20-813320169916,m,15-24,USA,2,3,3,4,3,3,3,5,3,3,5,
c5b59930-bf34-4583-94bb-37d0e4073c28,m,55-64,FRA,3,2,1,2,3,5,2,3,5,1,2,
4e1e8b81-8f46-44e9-89a0-d2a2f773c5e3,f,35-44,GBR,1,1,1,1,1,1,5,0,0,0,0,
96ea3f18-f3c7-4173-b737-74bac560ba4f,m,15-24,MEX,1,1,3,2,5,5,1,3,2,3,2,
1979b44f-d9e3-4b9a-a4c1-37f2351acd1d,m,25-34,MEX,3,3,5,5,5,5,5,5,3,3,3,
4df925c0-cac0-4e42-ac7e-3fd944c9f95a,m,25-34,MEX,0,0,5,0,0,0,5,5,5,0,0,
a9536d98-7d82-4ef6-a106-989c5586b0e0,m,25-34,MEX,0,0,5,0,5,2,5,5,5,2,5,
74c2bdef-d6fd-4461-9ae8-6902fcff579d,m,25-34,MEX,0,0,5,0,0,1,5,5,5,0,0,
c5ca4534-ab04-4046-adf2-5f780f33049e,m,15-24,MEX,2,3,4,3,5,4,3,4,3,5,3,"satisfacción
"
20a7f57f-36e3-4a93-b1ea-ab1327dd6775,m,25-34,BGD,3,3,4,3,1,2,1,1,5,1,3,
45b88bd8-fe82-45b8-9435-b15f1ca68b28,m,25-34,CHL,2,1,1,4,2,2,3,5,5,5,4,NECESIDADES BÁSICAS CUBIERTAS CON UNA SOCIEDAD MAS RESPETUOSA Y COLABORADORA
cc6a3208-43ca-48e9-9132-48cfc714419f,f,25-34,USA,5,3,3,4,5,5,4,5,5,4,5,Clean and safe living conditions. The ability to provide myself and my family with a roof over our head and food on the table comfortably
7593f6ec-64c2-4fae-85cb-476dc31e4508,m,35-44,FRA,3,2,3,2,4,3,5,3,5,2,3,
70f991f9-26db-46cf-860a-d2431333041b,m,35-44,TUR,5,5,3,4,5,5,3,4,4,4,5,
c865fe1c-b32f-4a00-b911-2a9c79f2f253,f,15-24,DEU,2,4,2,2,4,4,5,4,5,4,4,
3c7dc049-e3ec-4db6-b780-ea0dea370e58,m,15-24,USA,4,3,2,2,2,3,1,5,5,3,2,A better life means the opportunity to live for a greater purpose and achieving the life goal of love and happiness
5ff26187-23f4-4e6c-a904-b3a7c228d107,m,15-24,USA,5,5,5,5,5,5,5,5,5,5,5,
f7f82576-b3a4-4dff-904c-0af10c00a829,m,35-44,GBR,3,2,2,3,5,5,3,5,5,2,0,
30bf8b9b-faee-4b19-bb82-672a9bcf1229,m,25-34,KOR,5,5,5,5,5,5,5,5,5,5,5,
1e6004ea-0170-4d9d-b96c-5da4d15b82b6,m,25-34,IND,4,1,1,1,1,1,1,1,1,1,1,
0b069cfa-61a4-4e86-95b8-833ad832554a,m,15-24,DEU,3,3,4,3,5,5,3,3,5,3,3,"Zufriedenheit in meinem Allgemeinen Leben. Gute Arbeit, schönen wohnort."
5e8da7b7-7b7f-4197-bbe3-62816f5d9492,m,15-24,GRC,5,4,3,3,2,5,2,2,2,3,4,
0f7ba414-2edf-4d33-adb6-750c9e290852,f,25-34,MYS,4,4,4,2,3,3,2,3,3,4,3,i can fulfil my needs and want without needs to sacrifice much things such as health and my leasure time with family.
2aed7bbe-27d7-4090-81d7-291b07533df4,m,45-54,GBR,5,5,5,5,5,5,5,5,5,5,5,quality of life balance 
5b345c40-304b-48ca-8cb3-b434c3acb8f2,m,15-24,AUS,1,1,1,1,1,1,1,1,1,1,1,hey :)
5d05d88a-e644-41d9-b91e-b34a5217afb2,m,25-34,CAN,1,2,2,3,5,3,5,5,5,2,2,
26d1e1c8-556e-45c8-9458-159b647ca78c,m,35-44,USA,0,1,1,1,1,1,1,1,1,1,1,
094b3f22-1f7e-427e-b33f-00ec001252b9,f,25-34,MEX,4,4,4,3,4,4,3,4,2,2,2,
0389964d-1d1d-4942-ae03-8f923759d58a,f,35-44,USA,3,2,4,2,5,5,1,5,5,3,5,
20fccac0-e2e0-49e3-bca8-51a15a3cb257,m,15-24,MEX,5,5,5,5,5,5,5,4,3,3,2,
bf8aa9ae-f57c-4fa8-ab5d-04d130c736a1,f,25-34,USA,3,5,5,3,5,3,3,5,5,3,5,balance
a19351ac-12a7-492f-a9bf-827a8d21a9db,f,35-44,CHL,4,1,2,5,5,5,2,3,5,1,5,
8c2c1d2c-2dd0-4094-bf67-c6d8a552f610,f,25-34,ROU,3,3,4,5,5,5,3,5,5,5,5,
30244737-9bc0-44a9-85fb-cda19ab8e8ad,f,25-34,BRA,5,3,3,2,3,4,2,4,5,4,3,
4bcc22cf-19cf-4b01-93dc-625f4714cfad,f,45-54,USA,4,3,5,1,5,3,1,4,4,4,4,"Health, education, happiness, and enough wealth to have the above."
11ac6d9a-8e33-4d0b-8db7-24f36265e663,f,25-34,USA,4,5,4,4,3,3,1,5,5,4,5,
bee397d5-c7a2-4623-a74f-14fb6ce66fb4,m,>65,USA,4,4,3,1,5,2,0,5,4,5,4,Maslow got it right
6da6512d-b543-487c-b155-277724d678d5,f,55-64,USA,4,4,3,2,2,2,0,4,4,3,2,Having good health and enough money to enjoy it.
8f824237-8311-43af-969e-5c9af6756b6f,f,25-34,GBR,1,5,5,1,1,1,1,1,1,1,5,
0134be40-1471-45a2-b73b-a9f725f8ba12,m,25-34,ITA,3,5,5,5,2,2,5,3,5,2,5,
728e765c-c12a-41d2-b4ec-73710da01c22,m,25-34,PRT,3,3,5,4,5,5,3,5,5,4,4,
538e16c5-bb84-4292-b539-61bbff185c08,m,35-44,DEU,3,4,5,5,1,5,1,5,5,5,5,
9ace6e41-70e6-4625-bcf9-44a59d26db40,m,15-24,USA,3,3,4,3,5,1,2,4,4,3,3,
f834fdbe-b6ff-44bd-91ce-711ead08ed44,m,25-34,IDN,1,5,5,1,1,1,1,1,1,1,1,
7b958edb-02dd-46c5-8719-fe998b3f430a,f,15-24,USA,3,3,3,4,4,4,3,4,5,4,4,
084d4ed1-b2fb-4655-9d87-896091f8c040,m,>65,USA,3,3,4,3,3,3,2,4,4,3,4,
8c9784d4-15ae-4736-9ec5-d1d629e74a4b,f,15-24,USA,3,2,2,3,3,2,2,4,5,4,5,"A life where happiness stems from one's heart, not material items. "
1394d639-cdfb-4589-ab9e-ab6a9526e674,f,45-54,EU,4,1,5,2,5,5,1,5,4,2,3,More time
d653dbb6-907a-4896-925b-1868c84b96f4,m,15-24,DEU,3,5,4,1,3,5,1,5,4,5,1,
33ae9e0f-5545-42f4-83ad-724544480985,m,15-24,RUS,3,2,2,3,1,2,4,3,4,5,3,
4da07caf-a98a-4b71-a28f-3e98ed3b3dc5,f,25-34,ISR,2,2,4,5,5,2,5,4,4,3,4,"community-life generates social power using economic capital, to live sustainably, while keeping the environment"
b9c33e82-15ef-47d0-a1f3-7a4852337ff7,f,15-24,PHL,5,3,3,5,5,5,1,5,5,5,3,"Disregard females
aquire currency"
7dc57b4e-bfd5-4e1a-8410-fa28665e75e1,f,15-24,USA,3,4,3,2,3,2,2,4,5,3,4,
ff15bb0a-27e6-4687-a104-e39a20f2f5e1,f,15-24,USA,3,4,2,4,3,3,2,4,5,3,5,A life where I feel fulfilled and happy
5b8bdf43-f128-4ac3-81ab-8c82e0621e0b,m,15-24,AUS,5,5,5,5,5,5,5,5,5,5,5,
fd041653-f76d-47cc-a275-fb4889bb5c2e,m,15-24,AUS,0,0,0,0,0,0,0,0,0,0,5,www
d35d2e6e-4b23-4269-be3c-53e3fcd095f3,m,15-24,ZAF,1,1,1,1,1,1,1,1,1,1,5,
c0467403-7a06-4a77-b6a4-e333f2f6e616,m,15-24,AUS,0,0,0,0,0,0,0,0,0,0,0,a good time
8f80b545-6118-4893-9034-082bf0a3a6d8,m,15-24,AUS,0,0,0,0,0,0,0,0,0,0,0,Earn a lot of money and be happy at the same time
ad8adbf4-fe7e-45d8-b12a-7dd31df14c21,m,15-24,USA,3,4,3,2,5,4,3,5,3,2,3,
d570fe50-e628-4ccf-8ef8-7430c1d79817,m,15-24,USA,2,4,4,4,4,3,5,5,4,5,3,Being able to have my basic needs met efficiently so that I can focus on other areas in more depth.
3f0d0f1b-1177-433e-ba78-3ca24bac3540,m,<15,AUS,2,5,3,2,4,2,3,3,2,2,3,
24b6a4a7-b803-47b4-a38c-ad9a253e43af,f,15-24,AUS,5,3,5,3,4,4,2,5,4,5,3,"A better life means being able get the job you want, with equality with everyone. No fighting or jealousy, no need to hate your life."
6e12516b-a322-473f-aa72-b6c0325cc0b9,m,45-54,USA,1,5,4,3,5,3,3,4,3,3,3,
f3cee36a-03d5-47a0-bdd6-4a518f14feb2,f,35-44,AUS,2,2,3,4,5,4,2,4,3,3,5,
9e7d8045-251e-495b-936c-b6eaed870812,f,55-64,AUS,3,1,5,4,5,5,3,5,5,4,3,Financial security and health 
