id,gender,age,country,housing,income,jobs,community,education,environment,civic engagement,health,life_satisfaction,safety,work_life_balance,comments
bd422af8-d6d1-4d2e-b17c-0b197876d138,f,15-24,AUS,3,3,2,3,4,3,2,3,5,2,3,Being happy with who I am and with the people around me
a99b6207-9ebe-4dca-98c2-12e30ababdfe,f,55-64,BRA,5,5,3,1,3,1,1,4,5,5,4,
c4be91d6-0795-424b-ac2e-4642b0dc735d,m,55-64,CAN,3,3,4,2,4,4,2,3,1,2,1,
c9277d6d-ad10-4fb0-8726-c27e30723d53,m,45-54,BRA,3,2,2,4,5,5,4,5,5,4,5,"trabalhar com prazer, curtir a família, fazer amigos, passear"
c0781ec5-c7e4-4437-ad64-f75f8c99d49a,m,25-34,BRA,2,1,5,3,5,2,0,4,5,4,1,
6bdb58ec-69c4-4bad-ae6a-3f809ebf5499,m,25-34,BRA,1,1,3,3,4,4,3,3,3,5,5,
f5b47238-e663-40ac-b76a-5a5fe14e574e,m,45-54,BRA,5,2,5,2,5,4,2,5,5,5,2,
933de2c6-401f-425a-a72e-c40a0194771c,m,25-34,ITA,3,5,1,2,1,1,1,2,5,1,4,
4ef047a6-814f-4ebc-9731-0cbe1b7afec1,m,35-44,BRA,3,2,3,2,5,3,4,5,3,3,5,education and health are the two more important to me.
e62b16dd-6ecb-4e0c-825e-ebe0872409f7,f,15-24,HND,2,2,4,2,3,5,1,4,2,4,3,
fa0e4ed6-29d9-4ee2-a824-79757e4d9533,m,35-44,BRA,4,3,4,3,5,2,2,4,4,5,4,
701a3a49-eb79-408c-b066-b5d3638ce2d6,f,15-24,AUS,4,4,5,3,2,3,1,3,4,3,5,
66081100-5d44-40fd-ba15-484d80be0de4,m,25-34,THA,4,4,4,3,4,4,4,5,3,5,3,
c9e64662-346e-4428-89f4-49f2bfac2e23,m,25-34,ARG,3,3,3,1,5,2,0,5,3,5,5,
67b917e5-7eed-4d2f-8ec7-249ee390f5e9,m,55-64,MEX,5,5,5,5,5,5,5,5,5,5,5,"Compromiso ético, oportunidades y seguridad"
7c24048a-1c9b-4171-9386-5f0a9522ea27,f,35-44,BRA,5,1,3,1,5,3,2,5,3,5,3,
1971a972-1b37-4099-bae0-b4da2248b3d9,m,35-44,USA,2,3,5,2,0,2,1,5,5,1,5,
1ea04fda-f0f0-492c-97ae-76f7456cdac8,m,35-44,BRA,2,3,3,2,5,2,4,3,1,3,3,
33dc7624-0626-491e-a163-80071b807e3f,f,<15,CAN,0,1,1,1,0,1,1,5,1,1,1,
66c7898b-6bd1-4652-86dc-81c7a2def1b8,m,15-24,CHL,4,3,3,5,3,2,0,3,4,3,5,Vivir
c45ddbe5-414e-4782-9867-d18331e08ebd,m,25-34,GBR,4,4,4,3,4,5,4,3,5,3,5,
5b6e9404-080d-4ff7-b943-8b4a6145337b,f,<15,GBR,3,3,1,1,3,4,2,5,2,2,1,
9f17a018-04aa-4f38-9a35-544fde9dcfc6,m,55-64,BRA,3,3,3,3,5,3,2,5,3,3,1,
210e2e8b-69ac-49aa-bb18-c48de28250cf,f,25-34,AUS,1,2,2,2,4,3,2,5,4,5,5,"A life where I can enjoy everyday things without having to stress about my health, safety and security"
e327fc87-0d0c-451f-bf9d-7daf8e8d59d5,m,35-44,FRA,4,2,4,3,5,5,4,4,5,3,1,
11e001a3-b13a-4443-bdc2-d5f8f2bfc7f0,m,25-34,JOR,5,5,5,1,5,1,1,5,5,5,1,"stable Job , Safety and life satisfaction "
11da1986-093d-4d2a-bd2d-de085b43b48f,f,45-54,FRA,1,1,1,1,5,5,1,5,5,5,1,
04e81619-73ee-420c-bf4c-6985068a0a23,f,25-34,BRA,5,2,3,2,3,2,2,1,2,1,1,balanço entre trabalho saúde e vida social
0d50c480-b034-41d0-90c0-518e63737a92,m,45-54,BEL,4,4,3,2,5,3,2,5,3,3,2,
562a2c3a-e138-4a63-a9ba-6275a2d072f8,f,15-24,AUS,3,3,2,5,2,5,1,0,5,3,5,
0afeb415-aef3-467f-b099-767a554aab01,m,25-34,ARE,5,5,5,5,5,5,5,5,5,5,5,
b2e6c67e-2708-4fac-a608-699df5c94168,m,55-64,FJI,5,5,5,3,5,3,5,5,5,5,3,
7e86ebd7-7d12-4736-8b8e-d061cb6cfb56,m,55-64,SWE,3,3,4,5,4,4,4,5,5,3,4,
cf176f6b-6281-434c-8fe5-6fa8b6c2dfe1,f,15-24,TUR,2,1,2,5,5,5,5,3,3,4,0,
ac8fe7f4-bda4-4070-ae82-d1c7ca111481,m,15-24,FIN,3,3,3,4,5,5,2,5,3,2,2,
8e8068a3-0751-4b9f-a122-a625b72ea0cb,f,25-34,AUS,3,2,2,4,2,3,1,3,4,2,4,Work life balance. 
23451512-dfd5-434c-9d42-e0b5072e4846,m,15-24,MEX,4,2,3,3,5,4,2,4,3,4,3,
4167ac45-cdf1-4068-8ee7-7f172b7c75b8,m,25-34,MEX,5,5,4,3,3,5,3,5,2,5,5,
5bc157c9-271b-4845-b9ad-77f2e28a44e6,m,15-24,MEX,5,5,5,3,5,5,4,5,3,5,2,
4cde172d-4e6c-4d30-afec-ad48a90cf272,m,45-54,MEX,3,1,3,3,3,3,4,2,4,3,4,Lograr equilibrios constructivos
9684640f-d015-4f38-addc-2c31fa2227bb,f,15-24,AUS,2,3,3,2,4,1,1,3,5,2,5,
3ec067e2-ef19-4ac4-b790-1dadcf4102e2,f,25-34,AUS,3,3,3,3,3,3,2,3,4,2,3,
7cb3b54a-8265-4a89-b7bc-92442596a8df,m,25-34,MEX,3,4,5,4,4,4,3,5,5,3,5,
ca9dd39c-66c4-40a7-bf03-e9340513d1a4,m,55-64,AUS,1,1,1,1,1,1,5,1,1,1,1,
446d419f-aea4-4874-88b9-af746af4dce1,m,45-54,CAN,5,4,5,3,2,5,1,5,5,5,5,
60baaf2a-96d9-4cc7-b0f6-a038fee673a7,f,15-24,MEX,5,5,5,5,5,5,4,5,5,5,5,Vivir en otro país
e9ba0af3-bfd4-49e0-8e84-6ad2bb798800,f,15-24,HND,2,2,2,2,2,5,2,2,2,2,2,
63e8fcb1-acbe-40cc-8596-80228669aeb1,m,15-24,AUS,2,5,5,4,4,2,4,5,5,5,5,AWESOME
9d32ad27-6cb8-4f6a-b728-088322921e16,f,15-24,AUS,5,1,5,1,1,1,1,5,5,5,1,
8a7009ab-0968-4301-981b-10c00f3b85d9,f,15-24,AUS,2,2,2,3,2,2,2,3,3,2,3,
65bbfdc9-0974-491a-a130-8d8f4c72f789,m,45-54,BRA,5,2,3,3,5,3,2,5,3,4,4,"trabalhar, ter saúde e ser feliz"
bbda8ecb-6078-4750-971e-46f437e07a84,m,35-44,MEX,3,5,5,2,4,4,3,3,3,4,5,Una buena vida sin carencias
e5b14ecd-8543-47ae-9a67-014727024832,m,35-44,MEX,5,4,4,3,3,3,0,5,3,1,3,
6e78d04d-d67c-4934-8278-249c0e2f01a1,f,25-34,PAN,3,4,4,2,4,4,4,4,4,4,4,
e76b1d73-f6e5-4d64-ae60-b60e54077515,f,35-44,FRA,5,3,3,3,4,2,5,4,5,5,5,
658464e5-3d72-4954-a5e9-762df98d2cf6,m,15-24,MEX,4,4,5,1,5,3,1,3,5,3,5,
38d663db-0db4-4ebe-ac21-7c408d7df27d,f,25-34,FRA,3,1,3,3,5,5,2,5,4,1,5,
ad6df1cb-fca9-46ed-bd08-f7f8d333090b,f,15-24,HND,2,3,3,2,5,4,3,5,4,3,3,Es el estado de bienestar que cuenta con una persona o comunidad.
17c14549-8fa2-44be-ae0b-88f58ba22dad,m,25-34,MEX,2,4,4,2,5,4,3,3,5,5,3,
eec89cd3-72c1-41b2-8211-ec8508e2d4d3,m,15-24,USA,3,3,4,2,4,4,1,4,5,4,4,
186279da-d58a-490b-a49c-db07714473dd,m,45-54,USA,1,4,5,2,3,5,1,5,5,1,3,
e842efe1-d363-43b2-939c-e70b87480087,m,25-34,MEX,3,5,3,1,3,3,3,3,1,3,5,
03cb5248-aa0f-4d7f-bc32-e3b065f45081,m,25-34,MEX,4,4,4,2,4,4,2,5,4,4,5,
3d92a6f1-7ae5-483d-9d22-468d9993e5eb,m,45-54,PRT,4,4,4,4,5,4,3,4,3,3,4,estabilidade profissional; saúde; rendimento 
3359b6e9-f1e1-46eb-9b4e-46f31830e0c5,f,15-24,MEX,3,1,5,1,5,1,3,3,2,0,1,"Incremento en el ingreso, en servicios básicos como salud y educación,  y buenas relaciones sociales."
05f5d2c6-f0dc-4c4c-9c7e-a4401add3cd3,m,35-44,RUS,0,1,1,1,1,1,1,1,1,1,1,
ed0f71e6-dbf6-41a3-b7ea-4b57f3fa13bb,m,25-34,ESP,3,3,3,4,4,4,3,4,4,5,5,
8ea56ddd-eda9-440e-a30b-6c7b64360bca,f,25-34,MEX,5,5,5,3,2,5,2,5,5,5,5,
2104ae14-a6ac-4383-8c9e-f08df4e59008,m,15-24,MEX,3,3,4,2,5,4,2,5,2,3,3,
5c73c228-1a77-4dec-85b3-f3fd620a6b45,m,45-54,USA,2,3,4,3,4,4,3,5,4,5,3,
e153b136-e8bb-405a-ad64-baeb8ec8abf5,m,15-24,MEX,3,5,4,3,5,5,1,5,5,5,5,
6cdf4f10-8c61-4f5f-b502-24ba3908e365,f,15-24,MEX,5,5,5,5,5,5,5,4,3,5,5,
9c8c795e-d7d1-40fc-9ae9-ce627779232d,m,55-64,BRA,5,5,5,2,5,3,2,5,5,5,3,
fd340671-0b88-4fb2-93e4-fa58ad942748,f,25-34,MEX,3,4,2,5,5,3,5,3,3,5,3,
3b8e5fde-efdd-493f-879c-6bbfe096a7fc,m,15-24,MEX,4,3,5,2,5,4,2,5,4,4,5,
1a5cacf7-5823-4c4d-accd-5793416c1f52,f,15-24,MEX,3,5,3,3,5,5,3,3,5,5,5,
f40585ec-c5de-444e-aad0-48bcb22ca4a4,f,15-24,MEX,4,3,4,3,5,3,2,5,3,5,4,
f65bc8e4-e317-4cec-a1b0-c42e0e158201,m,45-54,MEX,2,3,3,4,5,5,1,5,1,3,4,
49b88edb-b068-40d1-9d19-0f322fde21cc,m,35-44,MEX,5,5,5,5,5,5,5,5,5,5,5,
1a4a18d7-9baa-469d-a882-fb85b5410119,m,45-54,DEU,2,1,2,3,5,5,4,5,5,3,3,
150bd9bc-746b-40eb-84dc-a74e05b0ab35,m,25-34,BRA,3,3,3,4,5,3,3,4,4,4,5,
0ba94a8a-0ada-4186-bbb1-5ffece804e5d,f,25-34,BRA,3,3,3,3,5,3,3,4,3,5,4,
d559db12-7456-4618-b619-3a7c86f5fb7c,f,15-24,ITA,1,3,3,3,5,4,3,3,5,3,2,
366833ce-19e2-4f3f-a4ef-106e392c3b8a,f,15-24,DEU,3,2,3,4,3,1,3,5,5,4,3,
9f1bfc9c-a15f-4716-8df7-f375851fdc7d,f,25-34,CHN,2,3,4,4,5,4,3,4,4,4,3,
62d459f5-0f6c-4be5-bae9-d884dc8be75e,f,15-24,DEU,2,3,4,4,4,4,4,5,3,3,4,
9a6169dd-bec0-4645-ab23-784f7f885064,m,25-34,MEX,4,4,4,4,4,4,4,4,4,4,4,
863cc2cb-4f92-4c11-957f-047c1256c235,f,15-24,AUS,2,5,5,1,1,1,1,3,5,3,2,"International career opportunities and well paid, intellectually stimulating jobs."
c27734a7-9ebb-480f-b828-7c982633564f,f,25-34,GBR,4,4,5,5,5,4,2,5,5,4,4,
0c4a4d51-1534-43f8-8543-5d5977791b9e,f,15-24,DNK,5,5,5,5,5,5,5,5,5,5,5,
b789b339-0844-4fa0-8084-e12c1c9fc5e2,m,35-44,SYR,5,3,3,3,4,5,2,4,3,5,3,
7307870b-7848-4aa0-badf-c00e601da1b1,f,25-34,AUS,3,3,3,5,5,5,1,3,5,3,5,
75c15d4f-e9ef-4595-951a-46bf53503be7,f,>65,POL,4,3,3,2,4,3,2,5,5,4,2,
7b7460da-14dd-419b-8b4d-7602640eb08b,m,55-64,BEL,3,3,2,4,4,5,3,4,2,3,3,
e534d1cc-f4f2-4fab-b1d7-938ba6d2fc89,m,45-54,DEU,4,4,4,3,2,2,3,3,3,3,3,
3689a283-0933-4bf8-bdf4-c23fffc28cf5,f,15-24,AUS,3,2,3,1,3,3,1,4,5,4,2,
75f07119-bbf8-4e9d-8344-368b9d602bf4,f,25-34,AUS,3,5,4,4,4,4,3,4,4,4,5,
c47ae107-97f9-47fc-90d4-ef0d25ef01d9,f,15-24,AUS,3,4,5,3,2,1,1,3,5,5,3,
6900092a-2433-4078-901a-de60e4fa8a3e,m,35-44,PRT,4,3,4,3,4,3,4,4,3,3,3,
41b00ac2-7e92-4337-8117-5374d7d26004,m,45-54,FRA,3,4,4,2,3,3,2,4,5,3,5,
670a26b4-65bb-448c-954f-2a2493ff3fe2,f,15-24,AUS,4,4,5,3,5,3,1,4,5,1,5,
b697b87e-2aab-4ce7-abde-214ae740d166,f,25-34,AUT,3,3,2,1,2,2,1,3,2,3,3,
7ab5d5f9-3080-40c2-bcc9-a9d1d52b8f46,m,15-24,USA,1,3,2,2,4,1,1,3,4,2,3,
de6e95ab-792d-49bc-b473-4778b05fd3f8,f,25-34,AUS,3,1,2,3,1,3,1,3,5,2,3,
02d384ef-2dcb-42c1-af42-7565eb1b76d3,m,15-24,MEX,5,4,5,3,5,4,3,4,3,5,4,"salud, bienestar, empleo, eduacion, valores y cultura"
4052ec1f-1fc7-4f86-80e8-bbc3b70a1938,f,15-24,AUS,3,3,4,4,5,3,3,3,5,4,3,
2269b38a-46b4-4be9-8e80-27aba7c6b527,f,35-44,AUS,4,4,3,3,3,4,3,4,4,5,5,
e976e8a7-1783-4eff-b28c-5fce8e980f4f,m,15-24,MEX,1,4,1,1,5,3,0,4,3,3,3,
a15d3f76-ccc5-4b37-9e0b-d26b4ef54f9c,m,15-24,MEX,3,4,4,3,5,3,4,4,2,4,4,
32cc1042-b258-4e92-8bce-f799664adbd2,m,35-44,ARG,5,5,4,3,5,3,3,5,5,5,5,
ac885bf5-7e55-4712-86d8-83d38c5fab07,f,15-24,AUS,3,5,3,4,5,3,3,3,5,5,5,"a better life means equal opportunity not only for genders but also you ages, also a better democracy  system "
5f2d5454-d0d8-4f18-8f36-be11d08a7722,m,25-34,MEX,5,5,5,3,4,3,5,3,5,3,5,Conseguir la felicidad personal y profesional a través de hechos que impacten en la comunidad.
8975781d-32e4-4079-b4f5-2ac5a51a8ee1,f,45-54,USA,5,5,5,4,5,5,4,5,5,4,4,
09347033-1744-4001-8ffb-2a4b8f80ccd9,f,25-34,AUS,3,3,4,2,2,3,1,4,5,3,5,
9b928c24-73dd-4cb5-a488-40237a3ab8ad,f,45-54,PRT,3,3,3,3,3,3,1,4,4,4,5,
15f637bc-5c79-4f29-be12-7f52ce5ffb5e,f,35-44,CAN,2,2,4,5,5,5,3,5,3,3,3,
41bbf892-c555-456f-8480-80ab6d7169e1,f,25-34,AUS,4,3,5,3,5,3,3,5,5,3,2,
024c666b-7fb4-4822-93ac-b48c10c6abae,m,15-24,DEU,5,3,5,4,5,3,2,5,4,3,3,
81ea9a81-847e-4657-80d1-027ba25fb6fd,f,15-24,USA,1,2,2,5,4,5,3,3,4,1,5,
e840b759-a002-4398-b806-9c45a82ba7a9,m,25-34,MEX,5,1,2,0,0,3,1,3,1,0,3,
2a5aa21f-d5ff-4c0f-9aee-8c329b159d23,f,25-34,AUS,4,4,4,3,4,3,1,5,4,4,5,
8bb881dc-dc8d-48f7-888b-9e0a22fb7fb0,m,55-64,PRT,1,1,1,3,3,5,3,3,1,1,1,
422160bc-f23b-45b7-a0a2-53f1dafb0fc0,f,35-44,PRT,4,3,4,3,5,4,2,5,3,3,4,
161a1a41-d972-41f5-9db3-a7bfadf677b8,m,45-54,MEX,2,2,2,1,2,2,1,3,3,3,3,"Vivir Seguro, con mi familia, que mis hijos tengan una oportunidad de estudio, empleo y desarrollo Digno."
7a177587-3383-4c19-b83f-1b38ba9f06ca,m,35-44,MEX,2,3,3,2,4,2,1,4,3,5,4,
4af8a983-afa7-4bda-a022-875b26c6ebe6,f,25-34,BRA,3,3,2,2,2,5,1,3,5,3,5,"more opportunities, a calmer, fairer life. more time to relax and enjoy the nature"
8cdd2719-0fff-475e-9862-a93fbdb51629,m,15-24,MEX,1,3,5,5,4,3,5,1,4,4,3,
707f9889-cb13-4c43-909a-d341b2d9bd39,m,25-34,BRA,3,4,3,1,5,2,1,5,3,5,3,
57267772-edd8-4dbe-a7f6-9f045987991c,m,35-44,MEX,3,3,3,3,4,5,3,5,5,5,5,
676f2f5b-452b-42c6-abc9-667b0eac60ac,m,25-34,BRA,4,3,2,3,4,4,4,4,3,4,4,
0282090c-9b43-4525-919b-9e631998277f,m,55-64,USA,4,0,4,5,2,4,3,2,5,2,5,
50f2dc9d-2116-4b0a-8803-f83206fc8d93,m,45-54,MEX,3,5,4,1,5,0,2,3,4,1,0,
450858ff-6ab6-4dbf-92a7-b02787837663,m,35-44,FRA,4,3,3,5,3,4,3,4,5,3,4,posséder l'essentiel et avoir conscience de tous les bonheurs qui sont à notre portée
02dada6d-6ea7-48bc-85fb-8c3a2aa2777b,m,15-24,DEU,3,2,3,3,3,1,2,5,5,4,3,
b8295e5c-ca6f-4c78-bda8-3f47a98edf0e,m,25-34,MEX,4,4,4,4,4,4,3,2,3,3,3,
ce4ef181-10d5-4a0b-b2d5-989234b1ff7e,m,45-54,GBR,0,0,3,5,0,5,5,5,5,3,3,A better life is to be content.
a52647fd-a65e-4590-a612-ad43b0abb689,m,35-44,MEX,4,5,5,1,5,3,2,5,5,2,5,Hacer lo que me gusta y ser adecuadamente renmunerado con ello sin sacrificar mi vida personal
401ba3e3-2d50-4c16-9c95-3269bd9af43b,f,25-34,AUS,3,4,3,3,3,3,3,4,5,3,5,
3dfd79bc-80c7-481f-a66e-6fd9f2eee152,m,15-24,FRA,3,3,4,4,5,5,1,5,4,2,3,Education + Environnement + Santé
a197d82d-0f90-41af-b6e7-5d612c7dcd49,f,15-24,NZL,4,4,4,3,5,4,2,4,5,3,3,
8ffc1bca-d47c-42a4-805b-4a7d9fc6e1ab,f,35-44,PRT,3,2,3,4,3,4,1,5,5,4,3,
e3e1a6a1-55c9-42e8-b06e-1d0816713d15,f,25-34,PRT,3,2,4,4,4,3,4,4,5,4,4,
096f2220-c075-4467-b0e2-621026b13dc7,f,35-44,AUS,4,5,3,5,5,1,1,5,5,1,5,Great work/life balance. Somewhere that is safe for children.
5d92188a-26c1-4821-839d-4bbd1c26b6c2,m,25-34,USA,3,1,3,3,1,2,1,3,5,3,5,"A more egalitarian society, and a more secure life through social programs."
bb33dc35-0ec1-4db9-8972-76abe0d8fb65,f,55-64,AUS,3,2,4,1,1,1,3,1,3,3,2,
1c87c152-088e-4cd3-8670-49817898abfa,f,15-24,AUS,5,3,3,4,2,4,2,5,4,4,5,A new beginning 
7b8d0e07-6fa8-44ea-b03d-416ad42d4bd5,f,15-24,AUS,5,2,3,3,2,3,1,5,5,4,5,Good stuff 
d014bf52-2969-498b-ae32-6080fcbd76f1,m,35-44,ESP,4,3,4,3,4,3,2,4,4,3,4,Hay que vivir cada momento no duramos para toda la vida
2102622f-f273-46e9-a356-daf3c3f7d293,m,35-44,IND,5,5,5,5,5,5,5,5,5,5,5,
0716d77c-bb0e-439e-931e-f8b2225a2a7d,f,25-34,AUS,4,4,5,5,5,5,3,5,5,4,5,
224254ad-1f41-4be7-a6a4-b61ef865c358,f,25-34,AUS,1,4,4,1,1,1,1,1,3,3,2,
06adfe34-171d-453b-bd66-f2c0b4a2d8ef,m,45-54,CAN,4,4,4,4,4,4,3,4,4,3,4,
34a7e4c8-3e01-4ccc-ae70-18d95b2e7383,f,<15,IND,1,1,1,1,1,1,1,1,1,1,1,
5f2085fc-e85c-4adf-8df6-8ea1ee0b5c66,f,15-24,HND,3,3,3,2,5,5,3,5,5,3,4,
ec32c887-699b-4756-a597-2565e0de1b15,f,35-44,USA,3,3,3,5,4,5,3,4,4,3,4,A reasonable expectation of contentment and to experience joy in fair proportion to sorrow.
e63ce713-3a38-4453-8208-2af51135b7b3,m,15-24,CRI,3,2,5,3,5,5,1,5,5,5,5,balance and give the importance to what it deserves it.
ab3c2c31-ef6d-4619-bcbf-774dba6a2bc6,f,45-54,AUS,4,2,4,4,1,5,3,5,5,3,4,"Good work life balance, living with respect for surrounding ecosystems"
db3ffe53-df01-49fb-897a-96ce3766c157,m,35-44,BRA,3,3,3,5,5,3,0,5,5,5,5,
d98e03f4-4fd3-40c3-bbbe-32fdbff7e75f,m,15-24,CAN,3,2,1,3,4,3,3,4,4,2,2,
26435d02-b4c3-49ee-87a9-ba744825f5fc,m,45-54,USA,4,1,1,1,1,1,1,1,1,1,1,"greater disposable income
"
6edd838e-15aa-49cf-9c10-b18e55e62b17,m,15-24,MEX,2,4,3,1,2,2,2,1,3,3,2,"poder gozar educacion de calidad, empleos bien revulnerados y menos desigualdad social."
d69d61d1-eec8-4b5d-a35a-4f4ea6891342,f,25-34,FRA,3,2,3,2,4,3,2,5,3,4,3,une vie en bonne santé pour en profiter
e1a2f8e9-2ed6-47a6-8e9b-f582813d82a1,f,35-44,BRA,1,1,1,1,1,1,1,1,1,5,1,
448c42b0-1d4a-4983-8e95-61af140140a8,f,15-24,MEX,3,4,5,2,5,2,3,5,4,3,3,
51493d11-a6e8-4751-8dda-4f677a4db830,m,15-24,BLR,5,5,5,5,5,5,5,5,5,5,5,
0715866f-954e-41e1-85a3-ff23e3e11cec,m,25-34,PRT,4,4,3,3,3,2,3,4,5,4,5,"salários elevado, segurança, satisfação pessoal "
abff6d3f-6f2d-4531-8f68-4d3d7ecf10d4,f,15-24,USA,3,3,3,3,5,5,2,5,5,5,5,
ae06fee4-d0a2-4908-99af-c5ef2144d15a,m,35-44,USA,4,4,3,2,5,4,2,4,0,4,3,
a3be4e6f-3aa8-4da1-8f6a-77ce32c28ff6,f,25-34,USA,3,3,3,3,3,2,1,5,5,3,5,
db74e333-094f-4d62-87b0-6cca03066c68,f,35-44,USA,4,4,5,3,3,2,2,3,5,3,4,More opportunities for my loved ones.
12ffaa16-946d-44ce-9e22-ce02db4d4688,m,15-24,MEX,5,4,4,4,5,5,4,5,5,5,4,
0dabf5a8-aae4-48b4-9011-08c6840259e2,m,15-24,CAN,3,5,5,5,5,4,5,4,5,2,5,"The ability to start a family while pursuing my career and maintaining good health and still retaining some ""me"" time."
9a7e29a4-09be-4d0e-92c6-966e93a525f9,f,25-34,HKG,3,1,4,3,0,3,3,4,5,5,3,Healthy and wealthy
944d8e85-74b4-4663-8f2f-b374a4a188b7,m,15-24,AUS,0,0,0,0,0,0,0,0,0,0,0,
eba9c8de-f696-4525-af75-f72db59ed17f,m,35-44,DNK,4,3,5,3,5,3,1,5,4,2,5,
9c15fb01-080a-4d99-b4af-c908025a00ad,f,25-34,MEX,2,3,3,3,2,3,3,3,5,3,2,
04b5377a-1e44-4246-a3bb-70cf1a338eda,f,25-34,ITA,1,1,4,4,4,4,1,1,4,3,4,
d770271c-117e-43d2-bd0f-8d7796043929,m,15-24,COL,4,5,5,5,5,4,4,5,4,5,5,
f3340df9-69f1-457c-b5ad-5263c85de0b2,m,45-54,BRA,3,2,3,1,5,2,2,4,3,3,4,
8b2212c4-d032-4de6-81b2-6b5fb1ed8593,m,<15,CAN,1,3,1,1,1,1,1,1,1,1,1,
6d979ff9-b7e3-40cd-8292-a2cbe9cd6432,f,15-24,BRA,3,4,3,3,4,2,2,5,4,3,5,
d66ab449-a023-4c97-af6b-009b0f90d05d,m,35-44,TUR,3,5,4,3,5,2,3,4,3,4,3,
ffa8fd54-de6c-46a0-9208-9b30a5864ae7,f,15-24,AUS,4,1,4,1,5,2,3,5,3,3,4,
4434a0b3-f1b4-44a0-87e4-49a085fcc5a5,m,25-34,POL,1,1,1,1,1,1,1,1,1,5,1,
151f411b-12d9-40dc-8510-60c238702b6f,m,35-44,DEU,3,4,4,2,5,4,1,5,5,3,3,
32059e85-c5b8-479e-90e2-811605cfe13d,f,25-34,CZE,3,4,4,3,2,4,1,4,5,4,5,"Possibility to live more freedom in my life without the need to worrying about my physical existence (income, health, safety)."
e922f664-ae06-4980-b054-12aa8ef72a80,f,45-54,AUS,3,4,3,3,3,2,2,3,4,4,3,
dafa6634-323f-4037-bbd4-4744c332b38c,f,35-44,LTU,3,3,4,5,2,2,4,3,5,3,3,
b085ff18-7aeb-40ce-a819-24b66414e461,m,45-54,DEU,3,3,3,5,3,4,3,4,5,2,3,
5d1afd71-7006-441c-818c-81cc91c9f3c7,f,25-34,MEX,2,3,4,2,4,3,3,4,3,4,4,
c4eabd3f-10a0-486d-b94a-8aba67e85aab,m,25-34,IRN,1,1,1,1,1,1,1,1,1,1,1,housing
967a87f5-0bcb-4582-ab78-70966e6f6ebb,f,15-24,AUS,2,2,2,2,5,5,1,5,4,2,5,Be able to not worry about money or jobs and being able to live happily and healthily with my partner
94bfba0e-fc7e-41e5-abad-a040eb3b522e,f,35-44,AUT,3,2,4,3,3,3,3,4,5,3,5,
20b0d650-d375-4636-9a33-66241894abd9,f,45-54,LTU,3,2,2,2,3,3,2,2,2,2,2,
ffe13a11-78f8-4989-8f7a-72c770cd54b4,f,45-54,LTU,2,4,5,4,3,2,2,5,4,4,3,
988f8b71-e194-4659-91b5-2277d0b64c93,m,15-24,DEU,3,2,3,4,4,4,4,3,5,2,3,
db6fe818-d925-471f-a4e7-ffd0a2ac16fe,f,15-24,CHE,4,2,2,4,3,4,4,4,5,3,4,Voller Freude in jeden neuen Tag
34b18ca5-86b6-4307-a498-b04c90304e96,f,25-34,FRA,3,3,4,3,5,4,2,5,4,4,3,
