id,gender,age,country,housing,income,jobs,community,education,environment,civic engagement,health,life_satisfaction,safety,work_life_balance,comments
27085,m,15-24,NLD,2,4,1,1,5,1,3,3,2,5,2,
27084,f,25-34,GBR,4,2,3,2,4,5,3,5,5,3,5,
27083,m,15-24,NOR,5,0,0,0,4,5,0,3,4,3,0,
27082,m,35-44,MEX,4,1,1,1,1,1,1,1,1,1,1,"Poder disfrutar de la tranquilidad, buen trabajo y salud"
27081,f,25-34,POL,0,0,2,3,5,3,5,3,3,4,3,
27080,f,35-44,CAN,3,3,3,3,5,4,3,5,4,5,5,
27079,m,45-54,CAN,5,5,5,5,5,5,5,5,5,5,5,
27078,m,>65,ESP,3,3,4,1,4,1,1,5,2,5,1,
27077,m,25-34,SVN,4,5,5,4,4,4,3,4,4,4,5,
27076,m,25-34,POL,3,3,4,5,5,5,5,3,3,4,5,
27075,m,45-54,GBR,3,2,3,2,4,4,2,4,4,4,3,
27074,m,45-54,FRA,4,3,4,3,4,4,4,4,4,2,5,
27073,m,<15,USA,3,3,3,2,5,2,0,5,4,3,3,
27072,m,35-44,ESP,3,1,3,3,3,3,2,3,3,5,3,
27071,f,25-34,KNA,4,3,2,2,2,2,2,2,2,3,2,
27070,m,35-44,NOR,3,5,2,3,5,3,3,5,5,2,1,
27069,m,25-34,TUR,0,0,0,0,0,0,0,0,0,0,5,"more money, less traffic issue"
27068,m,25-34,FRA,3,3,4,2,4,2,4,4,4,4,4,
27067,m,25-34,ESP,5,5,5,5,5,5,5,5,5,5,5,
27066,m,25-34,CAN,3,5,5,4,4,2,1,5,1,3,3,
27065,m,25-34,FIN,4,3,3,4,5,3,3,4,4,5,3,
27064,m,25-34,CAN,2,5,5,1,5,5,3,3,4,1,5,
27063,m,45-54,GTM,2,3,5,3,5,4,4,3,4,5,5,
27062,f,25-34,NOR,3,3,3,2,3,3,3,4,4,3,4,
27061,m,25-34,HUN,3,4,3,5,3,5,4,5,5,5,5,
27060,m,35-44,GBR,2,2,3,1,3,1,1,2,3,1,1,
27059,m,25-34,PRY,1,1,1,1,1,1,1,1,1,1,1,
27058,m,25-34,CAN,3,2,4,2,4,3,1,5,4,2,3,
27057,f,25-34,DEU,4,4,4,3,4,3,3,4,4,4,4,
27056,m,45-54,ESP,3,2,3,3,5,3,5,5,2,2,2,
27055,m,25-34,CAN,2,2,4,5,3,3,4,4,5,3,4,
27054,m,<15,BEL,4,3,3,1,3,2,1,5,2,3,1,
27053,f,25-34,NLD,3,2,4,5,5,5,3,4,5,4,5,
27052,m,15-24,GBR,4,4,4,1,4,0,3,4,5,5,5,
27051,m,15-24,NLD,1,2,5,2,1,4,3,3,5,2,3,
27050,m,25-34,DMA,0,0,0,0,0,0,0,0,0,0,0,
27049,m,25-34,FIN,3,3,2,4,2,4,1,3,4,2,4,
27048,m,35-44,SVK,3,3,4,4,4,4,3,5,4,5,3,
27047,f,35-44,GBR,3,4,5,3,5,5,4,4,4,5,3,
27046,m,45-54,ESP,5,5,5,5,5,5,5,5,3,3,3,
27045,m,15-24,ESP,5,5,5,5,5,5,5,5,5,5,5,
27044,m,35-44,CAN,3,4,3,4,5,4,5,5,5,5,5,
27043,m,55-64,USA,2,3,3,2,4,3,2,4,5,3,3,
27042,m,45-54,GBR,5,3,2,2,4,5,2,3,4,2,3,financial independence and no mortgage
27041,f,25-34,ESP,3,2,4,4,5,3,3,5,4,2,5,"Una vida mejor es aquella en la que:\n- he podido satisfacer mis necesidades más básicas, sin por ello sacrificar mi estado de salud ya sea f"
27040,f,25-34,CAN,5,5,5,5,5,5,5,5,5,5,5,
27039,m,15-24,FRA,5,5,5,5,5,5,5,5,5,5,5,
27038,m,35-44,ARG,1,1,1,1,1,5,1,1,5,1,1,
27037,m,25-34,POL,0,2,2,2,1,1,1,1,5,2,1,
27036,m,35-44,CAN,2,2,3,5,3,2,2,5,2,3,3,
27035,m,35-44,ESP,3,0,1,1,3,2,1,4,2,4,5,
27034,m,35-44,CAN,3,4,4,3,3,4,3,5,5,5,5,
27033,m,25-34,ESP,3,4,3,4,3,5,3,4,4,4,5,
27032,m,35-44,ESP,5,4,5,1,5,2,2,5,4,2,3,
27031,m,25-34,CAN,1,2,3,5,3,2,4,3,3,1,4,
27030,m,25-34,GBR,3,5,3,5,3,4,5,5,5,4,5,
27029,m,55-64,USA,2,2,3,1,3,1,1,2,3,1,1,
27027,m,45-54,GBR,2,2,3,4,4,5,2,5,5,2,3,
27028,m,55-64,USA,3,3,5,5,3,3,4,5,5,1,2,
27026,f,15-24,NOR,4,5,4,3,2,3,0,4,4,2,3,
27025,m,25-34,FRA,4,4,4,2,4,4,3,5,4,3,4,
27024,f,25-34,TUR,4,5,2,2,5,5,1,3,5,3,1,"have fresh air, clean environment and high quality life"
27023,m,35-44,CAN,3,3,3,2,3,3,2,4,4,4,4,
27022,m,25-34,GBR,3,3,3,3,5,0,2,5,5,5,5,
27021,f,25-34,FRA,5,0,2,3,5,5,5,5,5,1,1,
27020,m,35-44,GBR,3,1,1,1,1,1,1,1,1,1,1,
27019,m,35-44,ESP,1,1,1,1,5,5,1,5,1,3,5,
27018,f,25-34,DEU,4,3,4,3,3,2,2,4,4,3,3,
27017,f,15-24,GBR,4,4,2,1,4,2,1,4,5,4,3,
27016,f,45-54,CAN,5,3,2,4,3,3,2,5,3,3,3,
27015,f,25-34,CAN,5,5,4,3,4,3,2,5,4,5,4,
27014,m,35-44,CAN,3,2,3,5,4,5,3,5,5,3,4,
27013,m,15-24,IRL,3,3,4,3,4,4,3,4,4,3,3,
27012,f,45-54,CAN,3,4,3,3,4,3,3,4,5,5,3,
27011,m,35-44,LUX,4,5,5,3,5,5,2,5,5,3,5,
27010,f,15-24,FRA,4,2,2,4,5,4,3,3,5,3,4,
27009,m,25-34,FIN,5,5,5,5,5,5,5,5,5,5,5,
27008,m,45-54,CAN,4,4,4,2,4,2,2,5,4,4,3,
27007,m,35-44,ESP,5,5,5,5,0,0,0,0,5,0,0,
27006,m,45-54,BEL,4,3,4,3,5,3,1,3,3,4,3,
27005,m,35-44,ESP,3,3,5,2,3,3,3,3,3,3,5,
27004,f,25-34,PRT,3,3,3,3,2,4,3,3,5,3,5,
27003,m,35-44,GBR,4,4,3,2,4,2,2,2,4,2,2,
27002,m,35-44,CAN,4,3,5,3,3,2,2,3,5,1,5,
27001,f,45-54,USA,3,5,5,3,5,2,3,5,5,3,2,
27000,f,25-34,DEU,3,3,4,5,4,3,3,5,5,3,5,
26999,f,35-44,BRA,3,5,5,3,5,4,3,5,3,5,5,
26998,m,25-34,ESP,5,5,1,1,5,5,5,5,5,5,5,
26997,m,35-44,CAN,5,4,5,3,3,4,1,5,5,5,4,
26996,m,25-34,CAN,3,5,5,2,4,3,2,3,4,3,5,
26995,m,25-34,CAN,3,3,2,1,4,3,1,2,5,3,5,avoir la possibilité de faire ce que je veux.
26994,f,15-24,FRA,2,2,2,4,2,3,1,4,3,2,2,
26993,m,45-54,GBR,3,3,3,4,4,4,4,5,2,2,2,
26992,m,25-34,ESP,5,0,5,0,3,3,3,5,5,5,5,
26991,m,35-44,CAN,4,3,4,3,5,3,4,4,3,3,4,
26990,f,25-34,MEX,2,4,5,2,3,2,2,3,3,4,5,
26988,f,35-44,ESP,3,3,4,4,5,5,5,5,4,4,4,
26989,m,25-34,ESP,2,3,3,2,4,5,2,5,4,3,3,
26987,m,15-24,NOR,5,2,5,3,4,4,2,5,5,3,3,
26986,m,35-44,FRA,2,2,2,1,3,2,1,4,3,4,4,
26985,m,25-34,GRC,5,5,5,2,3,5,2,5,5,5,5,
26984,m,25-34,TUR,4,4,4,5,4,4,1,5,5,5,4,
26983,m,35-44,GBR,4,4,3,1,1,4,1,4,5,4,5,
26982,m,55-64,DEU,5,3,5,3,5,5,3,5,5,5,5,
26981,m,25-34,CAN,2,3,3,2,4,4,2,5,2,4,4,
26980,m,55-64,CAN,3,2,1,2,1,4,2,5,4,5,1,
26979,f,15-24,GBR,5,4,5,2,4,2,1,3,4,3,3,
26978,f,25-34,CAN,3,2,3,4,3,4,3,4,4,4,4,
26977,f,25-34,ARG,3,3,3,1,3,2,3,4,3,1,4,
26976,m,15-24,NLD,3,2,3,4,3,3,1,4,4,2,3,
26975,f,35-44,GBR,2,3,3,4,4,2,2,5,4,5,5,
26974,m,35-44,GBR,1,1,1,1,1,1,1,1,1,1,1,
26973,f,25-34,BEL,5,5,5,5,5,5,5,5,5,5,5,"Job, health, environment"
26972,m,15-24,ESP,4,3,4,4,5,4,3,4,4,5,3,
26971,m,25-34,CHN,5,5,5,1,5,5,1,5,5,5,1,no much pressure. I can do my favorate job.
26970,f,35-44,GBR,3,3,3,1,3,2,1,3,3,1,3,
26969,m,45-54,POL,1,1,1,1,1,1,1,1,1,1,1,
26968,f,35-44,FRA,3,2,2,4,3,3,1,5,3,4,4,
26967,m,25-34,GBR,5,5,5,5,5,5,5,5,5,5,5,
26966,m,35-44,GBR,5,3,3,0,0,5,1,5,5,3,5,
26965,f,35-44,FIN,1,1,1,1,1,1,1,1,1,1,1,
26964,f,35-44,CAN,3,2,3,3,4,5,2,4,3,3,3,"La paix et l'harmonie, dans un environnement vert et protégé, avec des terres protégées pour l'agriculture, sans excès d'exploitation des"
26963,f,55-64,CAN,4,3,5,5,5,5,3,5,5,4,5,"Être doté d'une bonne santé pour profiter de la vie:  privilégier les liens sociaux, bénéficier d'une autonomie financière permettant d'a"
26962,m,25-34,CAN,1,1,1,1,1,1,1,1,1,1,1,
26961,f,25-34,CAN,3,3,4,5,5,5,3,5,3,4,5,
26960,m,55-64,CAN,4,3,3,5,4,4,5,4,4,5,4,
26959,f,25-34,MEX,2,4,5,2,3,2,2,3,3,4,5,Satisfaccion
26958,m,25-34,GBR,5,5,5,2,5,2,0,5,5,2,4,
26957,m,45-54,NLD,1,1,1,1,1,1,1,1,1,1,1,
26956,f,45-54,ITA,5,3,3,3,4,4,3,4,4,4,4,
26955,m,25-34,ESP,5,2,5,3,5,5,2,5,3,3,4,
26954,m,15-24,CAN,2,2,2,4,5,4,1,2,1,1,4,
26953,m,25-34,ESP,2,4,3,5,3,2,3,4,4,3,4,
26952,m,25-34,FRA,5,4,4,2,4,3,0,5,5,5,5,
26951,m,25-34,TUR,1,1,1,1,1,1,1,1,1,1,1,
26950,f,35-44,ESP,5,2,3,2,4,3,2,4,1,3,2,More time with my family and for myself
26949,m,25-34,AUS,4,4,0,4,5,5,0,5,5,5,5,
26948,m,>65,CAN,4,5,3,4,4,4,4,5,5,5,4,
26947,m,35-44,ESP,4,5,5,1,5,3,2,5,5,2,5,
26946,m,35-44,ESP,4,2,4,3,5,4,4,5,3,1,3,
26945,m,45-54,BEL,2,3,3,3,5,5,1,3,3,5,2,
26944,m,15-24,GBR,3,3,2,2,1,2,2,2,2,2,3,
26943,m,25-34,ISR,4,3,2,0,4,1,1,3,5,5,2,More Time with my family and being able to live without the fear of unemployment or job issues
26942,m,35-44,ESP,4,3,3,4,5,5,5,4,5,3,5,
26940,m,25-34,GBR,3,3,2,5,3,5,4,5,5,3,5,
26941,f,35-44,CHE,4,5,5,3,3,4,4,5,5,5,3,
26939,m,25-34,GBR,5,5,1,1,1,2,1,5,5,1,5,
26938,m,45-54,ZAF,3,4,3,2,5,5,4,3,4,2,2,
26937,m,55-64,HUN,5,3,3,3,5,3,2,3,5,5,2,
26935,m,35-44,ESP,0,0,0,0,5,0,0,0,0,0,0,
26936,m,25-34,FRA,3,2,3,1,2,4,1,3,2,2,2,
26934,f,45-54,HKG,1,1,1,1,1,1,1,1,1,1,1,
26933,m,25-34,ESP,2,2,2,1,3,3,0,3,3,3,3,
26932,f,15-24,SWE,5,3,3,1,4,2,1,5,5,4,5,
26931,m,25-34,CHE,0,2,4,4,4,3,3,4,3,2,3,
26930,m,25-34,ZAF,5,5,5,5,0,0,5,5,5,5,5,
26929,m,45-54,GBR,4,2,3,4,5,5,3,4,4,3,5,"Being able to meet food, health and housing needs whilst maintaining a good work-life balance, giving me the time to learn about and enjoy t"
26928,f,25-34,NOR,5,4,5,5,5,5,1,5,5,3,2,
26927,f,55-64,USA,3,3,5,5,5,5,3,5,4,4,5,
26926,m,25-34,LTU,0,1,1,1,1,1,1,1,1,1,1,
26925,f,25-34,GBR,2,4,3,2,3,2,1,3,3,3,3,
26924,m,15-24,GBR,3,5,5,5,2,3,1,5,5,5,3,
26923,m,15-24,GBR,3,2,4,4,5,5,4,5,5,5,5,
26922,m,25-34,GBR,3,3,4,3,3,3,3,3,4,3,4,
26921,f,25-34,ARG,2,4,3,1,2,3,1,1,3,1,4,
26919,f,25-34,ZAF,2,5,5,0,5,4,1,5,5,5,5,
26920,f,25-34,GBR,5,5,5,2,5,5,2,5,4,5,3,
26918,m,15-24,CAN,2,2,3,5,5,3,4,2,3,1,4,
26917,m,35-44,ESP,3,4,4,3,5,4,4,5,5,3,3,
26916,f,25-34,PRT,5,4,5,4,5,5,4,5,5,4,5,
26915,f,15-24,FIN,4,3,3,3,4,3,4,4,4,3,4,
26914,f,45-54,ESP,4,1,4,3,5,5,3,4,4,3,3,"live in a sustainable society, non competitive but collaborative community, which decide for the good of world"
26913,f,25-34,ESP,3,4,5,2,3,3,3,4,5,5,3,
26912,f,45-54,CAN,3,4,5,5,4,4,3,3,3,4,3,
26911,f,25-34,CAN,3,3,4,5,5,5,2,3,4,3,5,
26910,f,45-54,ESP,4,4,4,2,3,4,3,4,3,3,4,
26909,m,55-64,CAN,4,3,3,3,3,3,2,4,3,4,3,
26908,m,25-34,ESP,3,3,4,3,4,4,5,5,5,5,5,
26907,m,55-64,USA,4,1,4,4,4,1,4,4,3,1,4,
26906,f,45-54,GBR,2,2,3,2,4,4,3,4,4,4,3,
26905,m,25-34,LVA,1,1,1,1,1,1,1,1,5,1,1,
26904,m,35-44,BEL,4,4,3,3,4,3,3,5,5,3,5,
26903,m,25-34,CAN,2,3,4,4,5,5,2,5,5,1,2,
26902,f,35-44,CAN,5,5,5,5,5,5,5,5,5,5,5,
26901,,,,3,4,4,3,4,5,3,3,2,4,3,
26900,f,15-24,NLD,0,0,0,0,0,0,5,0,0,0,0,
26899,m,25-34,GBR,3,3,2,3,3,5,2,3,4,3,4,
26898,m,25-34,ESP,2,2,2,2,3,4,5,2,2,1,4,
26897,m,25-34,CAN,5,5,5,4,5,2,2,4,3,5,4,
26896,m,45-54,NLD,4,4,4,4,5,4,3,4,5,4,4,
26895,m,25-34,GBR,3,4,3,4,4,3,2,3,3,5,3,"Not really sure, but will know it when I see it."
26894,m,45-54,CAN,5,4,4,3,4,5,3,4,4,5,4,
26893,m,45-54,NOR,5,0,0,0,5,5,0,5,0,0,0,
26892,m,55-64,CAN,5,5,5,4,5,4,3,5,5,5,5,
26891,m,35-44,CAN,4,3,4,5,4,5,2,4,5,5,3,
26890,f,15-24,CAN,4,4,4,4,5,4,2,5,4,4,5,
26889,f,35-44,AUS,5,5,5,4,4,4,4,4,4,4,5,
26888,m,35-44,CHL,3,2,4,3,4,3,3,5,3,4,2,
26887,m,25-34,GBR,3,2,2,3,4,2,2,4,3,5,3,
26886,m,25-34,CAN,4,4,3,4,4,3,1,4,3,3,3,
26885,f,45-54,GBR,5,5,5,5,5,5,5,5,5,5,5,
26883,m,25-34,ESP,4,3,2,4,5,5,5,5,5,4,5,
26884,f,>65,AFG,5,5,5,5,5,5,5,5,5,1,5,
26882,m,35-44,POL,1,1,1,1,1,1,1,1,1,1,1,
26881,m,45-54,GBR,3,3,3,3,3,3,3,3,4,3,3,
26880,m,25-34,ITA,3,3,4,3,4,4,2,4,5,3,3,"Happiness, family, health and nature"
26879,m,25-34,ISR,4,4,4,1,0,1,1,4,5,5,4,
26878,m,35-44,GBR,4,4,4,4,5,4,3,4,4,4,4,
26877,m,35-44,ESP,4,2,2,4,4,4,4,4,4,2,4,
26876,m,45-54,CAN,2,3,3,4,3,4,3,4,4,4,4,
26875,m,35-44,CAN,4,3,5,2,4,3,3,4,4,5,5,
26874,m,15-24,GBR,4,3,4,3,5,3,2,5,4,2,4,
26873,m,15-24,CAN,4,4,4,3,3,3,1,3,4,4,3,
26872,m,45-54,CHE,3,4,4,2,4,4,2,5,3,4,3,
26870,f,45-54,ESP,1,1,3,1,5,2,1,5,3,3,5,
26871,f,25-34,LBN,2,5,5,4,2,0,0,3,5,3,5,
26869,m,45-54,AUS,1,1,1,1,1,1,1,1,1,1,0,Balance 
26868,m,35-44,ESP,4,3,4,3,5,5,3,4,3,3,3,+Educación \n+Medio ambiente
26867,f,15-24,CAN,4,4,3,4,5,3,2,5,5,3,4,
26866,f,25-34,DEU,4,3,3,5,5,5,3,5,5,5,5,
26865,m,35-44,NZL,2,3,2,4,5,5,3,5,5,3,3,
26864,m,35-44,ESP,2,3,3,2,5,4,3,4,3,2,2,
26863,f,45-54,GRC,2,5,5,3,5,5,2,5,5,5,3,
26862,f,25-34,ESP,5,2,3,5,5,5,5,5,3,3,5,
26861,m,45-54,CHL,5,5,0,5,5,5,5,5,5,5,5,
26860,m,55-64,POL,4,3,3,3,4,3,5,3,3,5,5,
26859,m,35-44,PRT,4,3,3,2,2,5,3,5,5,5,5,Have more happier moments in a day than sad moments.
26858,m,25-34,LUX,1,1,1,1,1,1,1,1,1,1,1,
26857,f,25-34,CAN,5,1,1,0,5,1,1,1,1,1,1,
26856,m,35-44,ESP,1,1,1,1,1,1,1,1,1,1,1,
26855,m,25-34,GBR,1,1,1,1,1,1,1,1,1,1,1,
26853,m,35-44,GBR,5,3,5,5,5,3,5,5,5,5,5,
26854,f,25-34,GBR,4,4,4,1,4,4,1,4,4,3,5,
26852,m,45-54,USA,5,5,5,4,3,3,3,4,5,3,5,
26851,m,45-54,ESP,0,5,5,0,0,0,0,0,0,0,0,
26850,f,25-34,PRT,5,3,5,3,4,5,2,5,5,5,5,
26849,m,15-24,GBR,2,2,3,3,5,1,3,3,5,3,5,
26848,f,55-64,CAN,0,0,0,0,5,0,0,5,0,5,0,
26847,m,55-64,GBR,5,3,5,2,4,3,2,5,3,3,3,
26846,m,>65,CAN,5,5,5,1,4,5,1,5,5,1,5,Amour
26845,m,35-44,ESP,1,3,3,4,4,4,4,4,5,4,5,
26844,m,45-54,ESP,2,1,1,3,3,1,1,3,2,4,2,
26843,m,45-54,ESP,5,5,5,2,4,5,2,5,5,5,3,
26842,m,35-44,ESP,1,5,5,1,1,1,1,1,1,1,1,
26841,m,15-24,NLD,5,3,2,3,2,4,3,4,3,4,2,
26840,m,35-44,GBR,5,1,1,1,5,5,1,5,5,1,5,
26839,m,25-34,AUS,2,3,3,2,4,3,4,3,2,2,4,
26838,m,35-44,ESP,2,5,3,1,5,1,2,5,1,1,3,
26836,m,55-64,ESP,4,3,4,3,4,4,3,4,4,4,4,
26837,m,15-24,NOR,4,5,4,3,4,5,3,5,4,5,3,
26835,m,25-34,GBR,3,4,3,3,5,1,2,3,5,2,5,Freedom
26834,m,45-54,ESP,0,0,0,2,1,0,1,2,1,1,0,"colaborar, respetar, crear, entender, compartir."
26833,m,35-44,ESP,4,3,2,2,2,3,2,4,4,2,5,
26832,m,45-54,SWE,4,3,4,4,4,4,4,4,4,5,5,
26831,f,25-34,AUT,5,3,3,4,3,3,2,2,5,3,4,
26830,m,25-34,GBR,5,4,4,1,3,1,1,3,3,1,1,
26829,f,25-34,CAN,3,4,5,2,3,5,2,5,5,5,5,
26828,f,25-34,ESP,1,2,2,4,5,5,3,5,5,5,5,
26827,m,25-34,FRA,1,5,5,1,1,4,1,4,3,1,1,
26826,m,35-44,ARG,2,2,3,2,4,4,5,3,3,3,3,
26825,f,45-54,ESP,3,2,4,1,5,3,2,4,2,3,5,
26824,f,45-54,ZAF,3,3,4,2,4,3,2,3,3,4,3,
26823,f,45-54,CAN,1,1,1,1,1,1,1,1,1,1,1,
26822,m,15-24,CAN,3,3,4,4,5,5,3,4,5,4,4,
26821,f,55-64,ESP,1,3,5,2,3,2,3,3,2,2,2,
26820,m,45-54,ESP,2,2,2,2,2,2,2,2,2,2,2,
26819,m,35-44,ESP,3,3,2,1,5,5,3,5,4,3,3,
26818,m,25-34,AGO,4,4,4,1,1,1,2,4,1,1,1,
26817,m,45-54,GBR,3,5,4,3,3,2,2,3,2,3,2,
26816,f,25-34,IRL,5,3,3,4,4,3,2,5,3,4,5,
26815,m,25-34,ESP,3,2,5,1,2,4,2,5,3,5,5,Trabajar lo justo para poder mantener a tu familia y tener tiempo para disfrutar de la vida.
26814,f,15-24,GBR,1,3,1,1,1,3,1,1,5,1,5,
26813,f,25-34,DEU,2,3,3,2,5,5,3,5,4,3,4,
26812,m,55-64,ESP,1,4,4,4,5,5,4,5,3,5,5,
26811,f,45-54,GBR,3,1,4,4,4,5,3,5,5,4,3,Equality
26810,f,25-34,USA,3,3,1,5,5,2,1,1,5,1,5,
26809,m,35-44,CAN,4,1,3,3,4,5,2,3,3,3,4,
26808,m,15-24,EU,2,2,3,3,5,5,2,5,5,4,5,
26806,f,55-64,CAN,3,3,3,5,4,4,3,5,3,4,4,
26807,m,25-34,POL,5,0,1,5,1,0,1,1,5,1,5,
26805,m,45-54,ESP,3,3,4,3,3,2,3,3,3,4,3,
26804,m,25-34,GBR,3,3,3,3,3,3,3,3,3,3,3,
26803,m,15-24,ESP,4,5,4,2,5,5,5,5,4,5,3,
26802,f,25-34,CAN,3,3,3,2,5,4,2,5,3,4,5,
26801,m,25-34,GBR,3,3,4,5,5,5,5,5,5,5,5,
26800,m,35-44,CAN,4,2,3,3,3,3,1,5,5,5,5,
26799,m,15-24,FIN,4,4,5,4,5,5,5,5,5,4,5,
26798,m,35-44,COL,1,1,1,1,1,1,1,1,1,1,3,
26797,f,25-34,CAN,3,5,3,2,4,5,1,5,2,2,5,
26796,f,45-54,ESP,5,5,5,1,5,5,1,5,5,5,1,
26795,f,15-24,GBR,5,5,5,5,5,5,2,5,5,5,5,
26794,f,35-44,ESP,2,2,2,2,5,3,0,5,2,5,5,
26793,m,>65,PRT,4,4,4,3,4,4,4,5,4,5,4,
26792,f,15-24,USA,3,4,3,4,4,4,3,5,5,4,4,
26791,m,15-24,NLD,4,3,4,3,3,3,3,4,5,3,4,
26790,f,25-34,LUX,1,1,1,1,1,1,1,1,1,1,1,
26789,m,35-44,CAN,2,5,4,2,4,2,1,4,2,3,5,
26788,f,25-34,GBR,3,3,3,2,2,3,0,2,3,2,2,
26787,m,55-64,CAN,4,3,4,2,4,3,2,4,4,2,3,
26786,f,25-34,BEL,1,1,1,1,1,5,1,1,1,1,1,"freedom of choice, freedom of moving, being encouraged to organize, invent, start things up, nature, halftime working and halftime freetime "
26785,m,25-34,ESP,5,4,5,2,5,3,4,3,4,3,5,
26784,m,35-44,ESP,2,3,3,2,4,3,1,4,5,2,5,
26783,m,>65,ESP,4,3,1,2,3,4,2,4,4,4,4,
26782,f,25-34,AND,4,3,5,3,5,5,3,5,5,5,4,
26781,f,25-34,POL,4,5,4,4,4,4,4,4,4,4,4,
26780,m,35-44,CAN,3,5,5,3,5,2,2,5,3,5,5,
26779,m,25-34,FIN,5,5,5,5,5,5,3,5,5,5,5,
26778,f,15-24,NOR,5,0,0,0,5,5,0,5,0,0,0,housing\nincome\njobs\ncommunity\neducation\nenvironment\nhealth\nsafety \nwork-life balance
26777,m,>65,CAN,3,3,3,3,5,3,2,5,3,3,2,
26776,m,45-54,USA,2,1,1,2,3,4,1,3,5,4,3,
26775,m,15-24,RUS,5,5,4,3,3,4,5,5,4,3,2,
26774,m,35-44,GBR,3,3,3,5,5,4,3,5,5,3,3,
26772,f,15-24,CAN,1,3,4,3,4,1,2,4,5,4,3,
26773,m,25-34,ARG,0,0,0,1,1,1,1,1,5,0,0,
26771,m,25-34,ESP,1,1,1,1,1,1,1,1,1,1,1,
26770,m,25-34,MEX,0,1,1,1,1,1,1,1,1,1,1,health and security
26769,m,55-64,ESP,3,5,5,3,5,4,4,5,5,5,5,
26768,m,25-34,GBR,5,5,5,5,5,5,5,5,5,5,5,
26767,f,55-64,USA,1,1,1,1,5,5,5,1,1,1,1,
26765,m,25-34,MEX,0,1,1,1,1,1,1,1,1,1,1,
26766,m,25-34,MEX,0,1,1,1,1,1,1,1,1,1,1,
26764,m,25-34,MEX,0,1,1,1,1,1,1,1,1,1,1,
26763,m,45-54,NOR,5,4,3,3,5,2,1,5,3,3,4,
26762,f,>65,CAN,4,4,3,2,4,4,2,4,4,5,3,
26761,m,35-44,NOR,4,3,3,4,4,3,2,3,5,5,4,
26760,m,45-54,ESP,3,2,4,4,3,2,1,5,1,2,3,
26758,m,35-44,CAN,3,3,3,3,5,5,4,3,5,3,5,
26759,m,25-34,CAN,3,1,1,2,5,3,1,4,3,4,3,avoir le choix de réaliser une vie meilleure selon ses propres critères en comprenant pourquoi elle est meilleure que celle du voisin.
26757,m,25-34,FIN,1,2,2,3,5,5,4,5,5,1,4,
26756,f,55-64,NLD,4,4,4,3,3,5,3,5,5,5,5,
26755,m,55-64,CAN,1,1,1,1,1,1,1,4,1,1,1,
26754,m,35-44,IRL,1,1,5,1,1,5,1,5,5,1,5,
26753,m,15-24,GBR,3,2,4,3,5,3,5,5,3,4,3,
26752,m,25-34,GBR,3,4,4,5,4,4,1,4,3,5,5,
26751,m,25-34,FIN,5,5,5,5,5,5,5,5,5,5,5,
26750,m,35-44,GBR,5,5,5,5,5,5,4,5,5,4,5,
26749,m,25-34,IRL,3,3,3,1,1,3,4,4,5,4,5,
26748,m,25-34,BEL,5,4,4,5,5,5,4,5,5,5,4,une vie sociale remplie
